time,open,high,low,close,tick_volume,spread,real_volume,ema100,ema_slope_1,ema_slope_n,ema_slope_pct_n,above_ema,below_ema,dist_pct,ret_1d,fwd_ret_1,fwd_ret_3,fwd_ret_5,fwd_ret_10,fwd_ret_20,above_ema_rising,above_ema_falling,below_ema_falling,below_ema_rising,above_ema_band,below_ema_band,above_rising_band,above_rising,below_falling,buyhold_position,long_above_ema,long_above_rising,long_above_rising_band
2024-12-09,22245.25,22294.25,22024.75,22052.25,988616,0,1105562,20876.635781471072,23.749782192506245,229.4648450343011,0.011113621606597766,True,False,5.631243610487946,-0.00868715021015487,-0.0016324864809713624,0.012731127209241633,-0.013229942522871796,-0.016245507827999384,0.011087304016596855,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-10,22052.0,22194.5,21940.5,22016.25,1057587,0,1206051,20899.202399659764,22.56661818869179,235.61900651877295,0.011402620834728193,True,False,5.3449293373914575,-0.0016324864809713624,0.014898086640549701,0.015079770623970923,0.01641969000170329,-0.020280474649406743,-0.0016351558507919917,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-11,22015.75,22407.5,21993.5,22344.25,972236,0,1091348,20927.8172036269,28.61480396713523,246.10179846889878,0.011899486751834967,True,False,6.768182188286831,0.014898086640549701,-0.0005034852366939679,-0.02612528950401105,0.015328328317128603,-0.035411794980811595,-0.023048435279769963,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-12,22344.5,22360.5,22190.0,22333.0,1036750,0,1153879,20955.642605535275,27.82540190837608,256.6888915685231,0.012401056358482536,True,False,6.572728025533836,-0.0005034852366939679,0.0006828460126271363,0.0020037612501679902,0.010119554023194421,-0.003604531410916545,-0.021101061209868766,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-13,22332.5,22495.75,22254.5,22348.25,1149748,0,1286803,20983.21898958408,27.576384048803448,262.4326758938987,0.012665189048376508,True,False,6.505346062934936,0.0006828460126271363,-0.026299598402559465,0.015146599845625497,-0.025125009788238506,-0.0007271262850558902,-0.026433837101339064,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-14,21760.5,21760.5,21760.5,21760.5,2,50,2,20998.61069276063,15.391703176552255,254.06272191580138,0.012247204531661558,True,False,3.628284358364886,-0.026299598402559465,0.02836561659888326,0.03669492888490611,-0.003055995955975277,0.04044024723696604,0.014889363755428375,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-15,22373.0,22388.25,22350.0,22377.75,11293,25,12583,21025.920382012897,27.309689252266253,254.57138088776992,0.012255890595934838,True,False,6.4293481256761265,0.02836561659888326,0.013808358749203942,-0.02641016187954548,-0.036107294075588436,0.012356023282054762,-0.039659930064461335,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-16,22378.75,22740.25,22371.0,22686.75,518441,0,579707,21058.808097220564,32.8877152076675,262.27788819692796,0.012611617686258321,True,False,7.730456041309863,0.013808358749203942,-0.005631040144577826,-0.0437590223368266,-0.04997410382712375,-0.003823817867257273,-0.02493746349741588,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-17,22687.25,22712.75,22488.75,22559.0,398743,0,446507,21088.51486757263,29.706770352066087,263.762484470255,0.012665816121985547,True,False,6.972919343355488,-0.005631040144577826,-0.0342324571124607,-0.04385167782259847,-0.013586595150494207,-0.010838246376169147,-0.008577507868256617,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-18,22558.0,22671.25,21620.0,21786.75,301303,0,335871,21102.341305838516,13.826438265885372,249.45530655995026,0.011962627454472274,True,False,3.2432832179248416,-0.0342324571124607,-0.004257174658909624,-0.010728998129597156,0.025026679059520163,-0.003052313906388049,0.009202841176403131,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-19,21790.75,22011.75,21665.25,21694.0,183741,0,202166,21114.057319584288,11.716013745772216,237.42153811321623,0.011372595690151295,True,False,2.7467135834560175,-0.004257174658909624,-0.005727390061768256,0.025744445468793176,0.04362957499769515,0.02778417995759197,0.010037337512676325,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-20,21694.0,21707.75,21333.5,21569.75,19376,0,21296,21123.080937018265,9.023617433977051,223.8785373585015,0.010712300549907407,True,False,2.114601862832166,-0.005727390061768256,-0.0007765504931674938,0.035338842592056,0.05027874685612943,0.019031282235538294,0.012158230855712215,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-21,21553.0,21553.0,21553.0,21553.0,5,700,5,21131.594185790178,8.513248771912913,203.77698216327917,0.009737135038047044,True,False,1.994197931802022,-0.0007765504931674938,0.032454878671182685,0.050457012944833624,0.04857792418688822,0.012817241219319708,0.0017398969980977341,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-22,22164.0,22277.5,22159.5,22252.5,26004,0,29061,21153.790340527008,22.196154736830067,198.14773499173316,0.009455579040052627,True,False,5.193913912288584,0.032454878671182685,0.003572632288507016,0.018054151218964254,0.002786203797326081,-0.01755982473879336,-0.029648354117514875,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-23,22252.5,22371.25,22070.25,22332.0,1344190,0,1449497,21177.121224873008,23.330884345999948,193.90223528892966,0.009240824078764148,True,False,5.45342666202695,0.003572632288507016,0.013814257567615895,0.012000716460684124,-0.027393426473222293,-0.02572541644277271,-0.03099811929070395,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-24,22332.25,22644.25,22302.75,22640.5,575496,0,636277,21206.099022400274,28.977797527266375,207.48832963964378,0.009881050354973072,True,False,6.764096386065854,0.013814257567615895,0.0006073187429607163,-0.014398975287648219,-0.015182968574015576,-0.02455776153353506,-0.048508204324109405,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-25,22644.25,22679.25,22640.75,22654.25,13155,25,15395,21234.775279382447,28.676256982173072,208.8548973695506,0.009933210702548854,True,False,6.684670319990471,0.0006073187429607163,-0.0023946941523114162,-0.041228467064678864,-0.029751591864661142,-0.05138108743392522,-0.028449407947736094,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-26,22653.5,22705.25,22464.75,22600.0,958698,0,1051431,21261.809432265964,27.03415288351607,203.00133504539917,0.009639735264608457,True,False,6.293869635117977,-0.0023946941523114162,-0.012632743362831822,-0.013418141592920318,-0.03410398230088496,-0.021194690265486704,-0.034137168141592955,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-27,22600.25,22603.0,22092.5,22314.5,1297102,0,1410844,21282.654790042874,20.845357776910532,194.13992247024362,0.009205955169881049,True,False,4.848291813857153,-0.012632743362831822,-0.02663066615877563,-0.014979049496963825,-0.020289497860135786,0.0022855094221245764,-0.005825808330905957,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-28,21720.25,21720.25,21720.25,21720.25,1,75,1,21291.32004172519,8.665251682316011,188.97873588667426,0.008955344487504253,True,False,2.0145766323282244,-0.02663066615877563,0.026542051771963893,0.005018358444308868,0.0017149894683532452,0.012292676189270324,-0.005985198144588533,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-29,22305.0,22336.75,22264.0,22296.75,26670,25,29270,21311.229545849445,19.909504124254454,197.1722262651565,0.009338433787534996,True,False,4.624418558442556,0.026542051771963893,-0.01419489387466788,-0.019509569780349123,-0.009519324565239295,-0.017267090495251547,-0.007052597351631995,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-30,22297.25,22316.0,21847.0,21980.25,1261827,0,1366942,21324.477475634605,13.247929785160522,201.39653861633997,0.00953443009648237,True,False,3.0752102841191897,-0.01419489387466788,-0.006869803573662736,-0.01013409765585016,-0.022292740073475037,-0.006744691256923785,0.01574140421514758,True,False,False,False,True,False,True,True,False,1,1,1,1
2024-12-31,21991.75,22119.0,21776.0,21829.25,1236953,0,1340105,21334.472971166593,9.995495531988126,202.87878537641518,0.009600732608845947,True,False,2.3191434328004856,-0.006869803573662736,0.0014888280632636697,0.011693026558402098,0.013365094998682991,-0.010937160003206658,0.02631789914907756,True,False,False,False,True,False,True,True,False,1,1,1,1
2025-01-01,21867.5,21914.25,21838.0,21861.75,21793,0,24545,21344.914100450424,10.441129283830378,191.1237599234155,0.00903496521648205,True,False,2.4213538509328947,0.0014888280632636697,-0.004768602696490487,-0.016993150136654256,0.023042528617333913,-0.012304595926675543,0.031927910620147104,True,False,False,False,True,False,True,True,False,1,1,1,1
2025-01-02,21861.75,22085.0,21577.5,21757.5,1833932,0,1971745,21353.084118263287,8.17001781286308,175.96289339027862,0.008309103561422986,True,False,1.8939459962639127,-0.004768602696490487,0.015029300241296006,0.016706882684131896,0.010559577157302158,-0.005411926921751076,0.038952085487762744,True,False,False,False,True,False,True,True,False,1,1,1,1
2025-01-03,21758.0,22153.5,21747.5,22084.5,1224119,0,1331929,21367.567601069954,14.48348280666687,161.46857866967912,0.007614251847976272,True,False,3.3552363671667917,0.015029300241296006,-0.026908012406891668,0.012723856098168396,-0.007822228259639075,-0.024553419819330347,0.018949942267201036,True,False,False,False,True,False,True,True,False,1,1,1,1
2025-01-04,21490.25,21490.25,21490.25,21490.25,1,75,1,21369.99695550421,2.42935443425813,135.22167612176418,0.006367935348628597,True,False,0.5627190530077097,-0.026908012406891668,0.029350519421598165,0.02312676678959069,0.015902560463465942,0.02417375321366677,0.035795302520910566,True,False,False,False,False,False,False,True,False,1,1,1,0
2025-01-05,22126.25,22137.25,22096.25,22121.0,19155,25,21808,21384.868302919967,14.871347415755736,123.05887065400384,0.005787789183513951,True,False,3.4423017558612656,0.029350519421598165,0.011052845712219206,-0.009459337281316427,-0.02398173681117488,-0.013222729533022948,-0.009007278151982323,True,False,False,False,True,False,True,True,False,1,1,1,1
2025-01-06,22121.5,22491.25,22073.0,22365.5,1380702,0,1493587,21404.286752367098,19.418449447130115,121.63196232422342,0.005715074718081184,True,False,4.490751122676873,0.011052845712219206,-0.0169122085354676,-0.02385370324830649,-0.03455098254007283,-0.008092821533164929,-0.010093671055867337,True,False,False,False,True,False,True,True,False,1,1,1,1
2025-01-07,22365.25,22400.5,21873.75,21987.25,1685410,0,1828797,21415.830579052898,11.543826685800013,124.51053732770742,0.005847948228841644,True,False,2.6682104102281112,-0.0169122085354676,-0.003433808229769575,-0.018044548545179562,-0.015804614037680964,-0.018055918771106017,0.006617471489158477,True,False,False,False,True,False,True,True,False,1,1,1,1
2025-01-08,21987.25,22042.5,21760.25,21911.75,1695144,0,1843448,21425.650765606308,9.820186553410167,114.42121975686314,0.005369057637462673,True,False,2.2687723220711,-0.003433808229769575,-0.0036395997581206707,-0.014558399032482572,-0.01686309856583801,0.010393966707360258,0.017387931132839762,True,False,False,False,True,False,True,True,False,1,1,1,1
2025-01-09,21911.75,21941.25,21805.75,21832.0,265702,0,292877,21433.697285099253,8.046519492945663,109.21980946464828,0.005121804723676961,True,False,1.8583014848196466,-0.0036395997581206707,-0.011061744228655135,-0.008805881275192329,0.008141718578233759,0.022638787101502356,0.015275742030047557,True,False,False,False,True,False,True,True,False,1,1,1,1
2025-01-10,21831.75,21966.75,21469.0,21590.5,1943555,0,2119763,21436.802289354713,3.1050042554597894,102.32931818811994,0.0047964305622368725,True,False,0.7169805858666223,-0.011061744228655135,0.00010421250086833922,-0.0022347791852898036,0.011023366758527997,0.037667029480558556,-0.0008915958407632596,True,False,False,False,False,False,False,True,False,1,1,1,0
2025-01-12,21621.75,21623.0,21537.0,21592.75,27669,0,31688,21439.890362832837,3.088073478123988,94.97626238241355,0.004449596842388293,True,False,0.7129683714808266,0.00010421250086833922,0.0021766565166549956,0.019312037605214716,0.027405031781500666,0.044783550034154906,0.005337439649882425,True,False,False,False,False,False,False,True,False,1,1,1,0
2025-01-13,21593.0,21683.0,21287.75,21639.75,1752602,0,1904576,21443.847979410402,3.9576165775652044,90.76386114711568,0.004250620689939837,True,False,0.91355814860139,0.0021766565166549956,-0.004505597338231748,0.008722374334269034,-0.002287457110179192,0.04460541364849413,0.024318672812763564,True,False,False,False,False,False,False,True,False,1,1,1,0
2025-01-14,21639.75,21738.0,21367.5,21542.25,1691172,0,1847341,21445.796534273562,1.9485548631600977,78.2289332036089,0.0036611061522834115,True,False,0.4497546433973154,-0.004505597338231748,0.021701539996982655,0.029813506017245084,0.027724587728765515,0.044598405459039814,0.028757441771402714,True,False,False,False,False,False,False,True,False,1,1,1,0
2025-01-15,21542.25,22047.0,21503.0,22009.75,1374064,0,1498119,21456.963929634483,11.167395360920636,86.96697413027141,0.0040695828975245395,True,False,2.576254833527769,0.021701539996982655,-0.008234986767228114,-0.01905973489021906,0.014379990685946087,0.011347243835118537,0.016276877293017966,True,False,False,False,True,False,True,True,False,1,1,1,1
