strategy,entry_time,entry_price,exit_time,exit_price,exit_reason,bars_held,atr_at_entry,regime_age,d1_rsi14,return_pct,r_multiple
gap_fill_failure,2022-10-18 23:00:00,11377.75,2022-10-19 11:00:00,11218.401785714286,target,13,106.23214285714286,31,49.42966775329201,1.4204181427039941,1.4999999999999951
gap_fill_failure,2022-10-21 15:00:00,11135.25,2022-10-21 15:00:00,11194.05357142857,stop,1,58.80357142857143,34,51.03349932458593,-0.5253107916033173,-0.9999999999999867
gap_fill_failure,2022-10-24 13:00:00,11451.0,2022-10-24 13:00:00,11353.901785714286,target,1,64.73214285714286,37,53.03448280670048,0.8551968840164292,1.4999999999999918
gap_fill_failure,2022-10-25 15:00:00,11675.5,2022-10-25 15:00:00,11724.339285714286,stop,1,48.839285714285715,38,52.87753995590677,-0.416563223940436,-1.0000000000000107
gap_fill_failure,2022-10-25 17:00:00,11700.75,2022-10-25 19:00:00,11752.92857142857,stop,3,52.17857142857143,38,52.87753995590677,-0.4439622951118549,-0.999999999999985
gap_fill_failure,2022-10-26 17:00:00,11602.25,2022-10-26 18:00:00,11508.74107142857,target,2,62.339285714285715,39,53.546689196821795,0.8125035396232327,1.5000000000000124
gap_fill_failure,2022-11-01 04:00:00,11536.5,2022-11-01 07:00:00,11588.267857142857,stop,4,51.767857142857146,44,48.78492352052034,-0.44672644592822497,-0.9999999999999949
gap_fill_failure,2022-11-02 04:00:00,11418.5,2022-11-02 13:00:00,11328.74107142857,target,10,59.839285714285715,45,40.90416184466842,0.7923115905420719,1.500000000000013
gap_fill_failure,2022-11-02 19:00:00,11205.5,2022-11-02 19:00:00,11271.017857142857,stop,1,65.51785714285714,45,40.90416184466842,-0.5812949457917438,-0.9999999999999961
gap_fill_failure,2022-11-03 05:00:00,11022.0,2022-11-03 10:00:00,10900.419642857143,target,6,81.05357142857143,46,37.60908369261257,1.1153731794401711,1.4999999999999967
gap_fill_failure,2022-11-07 10:00:00,10947.25,2022-11-07 10:00:00,10992.82142857143,stop,1,45.57142857142857,50,46.035954973509774,-0.41455625261941353,-1.000000000000017
gap_fill_failure,2022-11-08 02:00:00,11088.0,2022-11-08 08:00:00,11005.125,target,7,55.25,51,48.40221745629497,0.7530582342317738,1.5
gap_fill_failure,2022-11-10 07:00:00,10922.0,2022-11-10 13:00:00,10965.214285714286,stop,7,43.214285714285715,53,58.27577550641501,-0.3941034309797864,-1.000000000000012
gap_fill_failure,2022-11-16 09:00:00,11973.75,2022-11-16 14:00:00,11869.6875,target,6,69.375,1,58.19563221337883,0.8767080009477901,1.5
gap_fill_failure,2022-11-18 12:00:00,11845.75,2022-11-18 13:00:00,11882.839285714286,stop,2,37.089285714285715,3,56.488548336448375,-0.31212477777827763,-1.000000000000014
gap_fill_failure,2022-11-21 00:00:00,11754.5,2022-11-21 09:00:00,11669.026785714286,target,10,56.982142857142854,5,56.26312731275465,0.7324793734328594,1.499999999999991
gap_fill_failure,2022-11-22 17:00:00,11689.5,2022-11-22 18:00:00,11735.82142857143,stop,2,46.32142857142857,7,56.573388440933,-0.39470120479728754,-1.0000000000000169
gap_fill_failure,2022-11-22 23:00:00,11776.5,2022-11-23 00:00:00,11785.0,regime_off,2,53.55357142857143,7,56.573388440933,-0.07212558336868735,-0.1587195731910637
gap_fill_failure,2022-11-28 08:00:00,11732.75,2022-11-28 08:00:00,11765.714285714286,stop,1,32.964285714285715,3,50.994699164054246,-0.28017241379311164,-1.0000000000000158
gap_fill_failure,2022-11-28 10:00:00,11697.5,2022-11-28 11:00:00,11731.875,stop,2,34.375,3,50.994699164054246,-0.29300516754567907,-1.0
gap_fill_failure,2022-12-07 03:00:00,11636.25,2022-12-07 11:00:00,11557.07142857143,target,9,52.785714285714285,1,45.33176997960863,0.6851093022824495,1.4999999999999853
gap_fill_failure,2022-12-07 15:00:00,11516.25,2022-12-07 15:00:00,11560.55357142857,stop,1,44.30357142857143,1,45.33176997960863,-0.38323053610568314,-0.9999999999999823
gap_fill_failure,2022-12-08 10:00:00,11578.25,2022-12-08 13:00:00,11607.642857142857,stop,4,29.392857142857142,2,48.889495797422775,-0.25321986129828167,-0.9999999999999912
