family,signal_time,trigger,entry_time,entry_price,exit_time,exit_price,exit_reason,bars_held,pnl_usd,return_pct,r_multiple,rf_prob,risk_usd,capital_before,capital_after
best_scalp_fixed_60_tighten,2022-06-03 15:00:00,atr_breakdown,2022-06-03 16:00:00,12740.25,2022-06-04 22:00:00,12680.25,target,6,120.0,0.4731767906784201,0.6,0.5870221860031144,200.0,6556.5,6676.5
best_scalp_fixed_60_tighten,2022-06-06 16:00:00,atr_breakdown,2022-06-06 17:00:00,12798.0,2022-06-06 19:00:00,12738.0,target,3,120.0,0.47103155911445427,0.6,0.5758620078447335,200.0,6676.5,6796.5
best_scalp_fixed_60_tighten,2022-06-07 01:00:00,atr_breakdown,2022-06-07 02:00:00,12719.75,2022-06-07 11:00:00,12659.75,target,10,120.0,0.4739430083532392,0.6,0.5821985909373869,200.0,6796.5,6916.5
best_scalp_fixed_60_tighten,2022-06-09 12:00:00,atr_breakdown,2022-06-09 13:00:00,12750.0,2022-06-09 13:00:00,12724.625,trail_or_tightened_stop,1,50.75,0.1994164857510583,0.25375,0.6753910587557294,200.0,6916.5,6967.25
best_scalp_fixed_60_tighten,2022-06-09 18:00:00,atr_breakdown,2022-06-09 19:00:00,12633.0,2022-06-09 19:00:00,12548.125,trail_or_tightened_stop,1,169.75,0.6763958758778665,0.84875,0.6312165971751668,200.0,6967.25,7137.0
best_scalp_fixed_60_tighten,2022-06-10 13:00:00,atr_breakdown,2022-06-10 14:00:00,12147.25,2022-06-10 14:00:00,12096.375,trail_or_tightened_stop,1,101.75,0.4205805458246781,0.50875,0.5132285566540234,200.0,7137.0,7238.75
best_scalp_fixed_60_tighten,2022-06-13 19:00:00,atr_breakdown,2022-06-13 20:00:00,11490.5,2022-06-13 20:00:00,11478.125,trail_or_tightened_stop,1,24.75,0.10781377620474597,0.12375,0.5021178145626931,200.0,7238.75,7263.5
best_scalp_fixed_60_tighten,2022-06-16 06:00:00,atr_breakdown,2022-06-16 07:00:00,11639.5,2022-06-16 07:00:00,11558.75,trail_or_tightened_stop,1,161.5,0.6986049529577265,0.8075,0.6114158963728351,200.0,7263.5,7425.0
best_scalp_fixed_60_tighten,2022-06-16 07:00:00,atr_breakdown,2022-06-16 08:00:00,11531.25,2022-06-16 08:00:00,11493.125,trail_or_tightened_stop,1,76.25,0.33172005002990446,0.38125,0.5523614768726247,200.0,7425.0,7501.25
best_scalp_fixed_60_tighten,2022-06-16 17:00:00,atr_breakdown,2022-06-16 18:00:00,11275.0,2022-06-16 18:00:00,11252.5,trail_or_tightened_stop,1,45.0,0.1999555654299101,0.225,0.5828119500436595,200.0,7501.25,7546.25
best_scalp_fixed_60_tighten,2022-06-17 13:00:00,atr_breakdown,2022-06-18 12:00:00,11321.5,2022-06-19 22:00:00,11421.5,stop,4,-200.0,-0.8755417414525235,-1.0,0.5027977564875945,200.0,7546.25,7346.25
best_scalp_fixed_60_tighten,2022-06-22 05:00:00,atr_breakdown,2022-06-22 06:00:00,11570.5,2022-06-22 06:00:00,11562.75,trail_or_tightened_stop,1,15.5,0.06702557782534146,0.0775,0.5590380894257497,200.0,7346.25,7361.75
best_scalp_fixed_60_tighten,2022-06-28 18:00:00,atr_breakdown,2022-06-28 19:00:00,11858.25,2022-06-28 19:00:00,11834.0,trail_or_tightened_stop,1,48.5,0.2049180327868827,0.2425,0.5042478519927321,200.0,7361.75,7410.25
best_scalp_fixed_60_tighten,2022-06-30 05:00:00,atr_breakdown,2022-06-30 06:00:00,11742.0,2022-06-30 06:00:00,11682.0,target,1,120.0,0.5136106831022058,0.6,0.5928804401122584,200.0,7410.25,7530.25
best_scalp_fixed_60_tighten,2022-06-30 06:00:00,atr_breakdown,2022-06-30 07:00:00,11665.5,2022-06-30 09:00:00,11605.5,target,3,120.0,0.5169962517771687,0.6,0.521905432836356,200.0,7530.25,7650.25
best_scalp_fixed_60_tighten,2022-08-30 13:00:00,atr_breakdown,2022-08-30 14:00:00,12621.0,2022-08-30 14:00:00,12516.25,trail_or_tightened_stop,1,209.5,0.8369120143812969,1.0475,0.6431210940136391,200.0,7650.25,7859.75
best_scalp_fixed_60_tighten,2022-08-30 14:00:00,atr_breakdown,2022-08-30 15:00:00,12480.75,2022-08-30 15:00:00,12464.25,trail_or_tightened_stop,1,33.0,0.13237860280401748,0.165,0.5569889780935364,200.0,7859.75,7892.75
best_scalp_fixed_60_tighten,2022-08-31 22:00:00,atr_breakdown,2022-08-31 23:00:00,12370.0,2022-08-31 23:00:00,12332.5,trail_or_tightened_stop,1,75.0,0.30407459963510686,0.375,0.5654216396627657,200.0,7892.75,7967.75
best_scalp_fixed_60_tighten,2022-09-02 16:00:00,rsi_rollover,2022-09-02 17:00:00,12378.0,2022-09-02 17:00:00,12302.75,trail_or_tightened_stop,1,150.5,0.6116518664526227,0.7525,0.6068317501286705,200.0,7967.75,8118.25
best_scalp_fixed_60_tighten,2022-09-02 16:00:00,atr_breakdown,2022-09-02 17:00:00,12378.0,2022-09-02 17:00:00,12302.75,trail_or_tightened_stop,1,150.5,0.6116518664526227,0.7525,0.6068317501286705,200.0,8118.25,8268.75
best_scalp_fixed_60_tighten,2022-09-02 17:00:00,atr_breakdown,2022-09-02 18:00:00,12229.5,2022-09-02 18:00:00,12226.75,trail_or_tightened_stop,1,5.5,0.022491667859414477,0.0275,0.6539828301843296,200.0,8268.75,8274.25
best_scalp_fixed_60_tighten,2022-09-06 13:00:00,atr_breakdown,2022-09-06 14:00:00,12188.0,2022-09-06 14:00:00,12128.0,target,1,120.0,0.49472295514512155,0.6,0.5291076889276992,200.0,8274.25,8394.25
best_scalp_fixed_60_tighten,2022-09-13 12:00:00,atr_breakdown,2022-09-13 13:00:00,12518.0,2022-09-13 13:00:00,12482.75,trail_or_tightened_stop,1,70.5,0.28238969778293654,0.3525,0.5163210775629932,200.0,8394.25,8464.75
best_scalp_fixed_60_tighten,2022-09-13 12:00:00,rsi_rollover,2022-09-13 13:00:00,12518.0,2022-09-13 13:00:00,12482.75,trail_or_tightened_stop,1,70.5,0.28238969778293654,0.3525,0.5163210775629932,200.0,8464.75,8535.25
best_scalp_fixed_60_tighten,2022-09-13 13:00:00,atr_breakdown,2022-09-13 14:00:00,12448.0,2022-09-13 14:00:00,12400.625,trail_or_tightened_stop,1,94.75,0.38203719570586436,0.47375,0.5520485219496261,200.0,8535.25,8630.0
best_scalp_fixed_60_tighten,2022-09-13 14:00:00,atr_breakdown,2022-09-13 15:00:00,12370.25,2022-09-13 15:00:00,12347.125,trail_or_tightened_stop,1,46.25,0.18729056359274576,0.23125,0.5389504823011346,200.0,8630.0,8676.25
best_scalp_fixed_60_tighten,2022-09-20 17:00:00,atr_breakdown,2022-09-20 18:00:00,11881.75,2022-09-20 19:00:00,11981.75,stop,2,-200.0,-0.8346026248252536,-1.0,0.5924920038576226,200.0,8676.25,8476.25
best_scalp_fixed_60_tighten,2022-09-21 19:00:00,rsi_rollover,2022-09-21 20:00:00,11753.0,2022-09-21 20:00:00,11723.125,trail_or_tightened_stop,1,59.75,0.2548381937410138,0.29875,0.6784263675718224,200.0,8476.25,8536.0
best_scalp_fixed_60_tighten,2022-09-21 19:00:00,atr_breakdown,2022-09-21 20:00:00,11753.0,2022-09-21 20:00:00,11723.125,trail_or_tightened_stop,1,59.75,0.2548381937410138,0.29875,0.6784263675718224,200.0,8536.0,8595.75
best_scalp_fixed_60_tighten,2022-09-27 15:00:00,atr_breakdown,2022-09-27 16:00:00,11391.25,2022-09-27 16:00:00,11335.5,trail_or_tightened_stop,1,111.5,0.49181774072604156,0.5575,0.5191314894203926,200.0,8595.75,8707.25
best_scalp_fixed_60_tighten,2022-09-27 16:00:00,atr_breakdown,2022-09-27 17:00:00,11346.25,2022-09-27 17:00:00,11317.375,trail_or_tightened_stop,1,57.75,0.25513866952362463,0.28875,0.623156307240382,200.0,8707.25,8765.0
best_scalp_fixed_60_tighten,2022-09-28 01:00:00,atr_breakdown,2022-09-28 02:00:00,11319.0,2022-09-28 02:00:00,11274.625,trail_or_tightened_stop,1,88.75,0.39358293513087617,0.44375,0.5998118695628266,200.0,8765.0,8853.75
best_scalp_fixed_60_tighten,2022-09-28 02:00:00,atr_breakdown,2022-09-28 03:00:00,11263.5,2022-09-28 03:00:00,11261.75,trail_or_tightened_stop,1,3.5,0.01553932559326121,0.0175,0.6573276516350592,200.0,8853.75,8857.25
best_scalp_fixed_60_tighten,2022-09-29 07:00:00,atr_breakdown,2022-09-29 08:00:00,11436.25,2022-09-29 08:00:00,11429.25,trail_or_tightened_stop,1,14.0,0.061246363497158285,0.07,0.7075124981512566,200.0,8857.25,8871.25
best_scalp_fixed_60_tighten,2022-09-29 13:00:00,atr_breakdown,2022-09-29 14:00:00,11303.0,2022-09-29 14:00:00,11252.625,trail_or_tightened_stop,1,100.75,0.44767332066961707,0.50375,0.7245027861611307,200.0,8871.25,8972.0
best_scalp_fixed_60_tighten,2022-09-29 14:00:00,atr_breakdown,2022-09-29 15:00:00,11261.5,2022-09-29 15:00:00,11249.25,trail_or_tightened_stop,1,24.5,0.10889614863212049,0.1225,0.8032541613722225,200.0,8972.0,8996.5
best_scalp_fixed_60_tighten,2022-09-30 19:00:00,atr_breakdown,2022-09-30 20:00:00,11085.0,2022-09-30 20:00:00,11077.875,trail_or_tightened_stop,1,14.25,0.06431738939101095,0.07125,0.6242628070326535,200.0,8996.5,9010.75
best_scalp_fixed_60_tighten,2022-10-07 12:00:00,atr_breakdown,2022-10-07 13:00:00,11399.5,2022-10-07 13:00:00,11331.125,trail_or_tightened_stop,1,136.75,0.6034264029388003,0.68375,0.5726096256155941,200.0,9010.75,9147.5
best_scalp_fixed_60_tighten,2022-10-07 13:00:00,atr_breakdown,2022-10-07 14:00:00,11272.5,2022-10-07 14:00:00,11261.625,trail_or_tightened_stop,1,21.75,0.09656688088974796,0.10875,0.6203213360094747,200.0,9147.5,9169.25
best_scalp_fixed_60_tighten,2022-10-07 15:00:00,atr_breakdown,2022-10-07 16:00:00,11233.5,2022-10-07 16:00:00,11200.5,trail_or_tightened_stop,1,66.0,0.2946297040310686,0.33,0.630825559493564,200.0,9169.25,9235.25
best_scalp_fixed_60_tighten,2022-10-07 16:00:00,atr_breakdown,2022-10-07 17:00:00,11182.75,2022-10-07 17:00:00,11168.875,trail_or_tightened_stop,1,27.75,0.12422916363554748,0.13875,0.6021067910424643,200.0,9235.25,9263.0
best_scalp_fixed_60_tighten,2022-10-14 14:00:00,atr_breakdown,2022-10-14 15:00:00,10963.75,2022-10-14 15:00:00,10915.625,trail_or_tightened_stop,1,96.25,0.44088176352705677,0.48125,0.666377261682464,200.0,9263.0,9359.25
best_scalp_fixed_60_tighten,2022-10-14 15:00:00,atr_breakdown,2022-10-14 16:00:00,10879.25,2022-10-14 16:00:00,10854.375,trail_or_tightened_stop,1,49.75,0.22917026544595487,0.24875,0.7333801185195997,200.0,9359.25,9409.0
best_scalp_fixed_60_tighten,2022-11-02 13:00:00,atr_breakdown,2022-11-02 14:00:00,11325.75,2022-11-02 14:00:00,11312.875,trail_or_tightened_stop,1,25.75,0.11380838204257948,0.12875,0.5808418341246756,200.0,9409.0,9434.75
best_scalp_fixed_60_tighten,2022-11-02 14:00:00,atr_breakdown,2022-11-02 15:00:00,11315.5,2022-11-02 15:00:00,11292.875,trail_or_tightened_stop,1,45.25,0.20034756428279898,0.22625,0.5831902463412345,200.0,9434.75,9480.0
best_scalp_fixed_60_tighten,2022-11-02 15:00:00,atr_breakdown,2022-11-02 16:00:00,11281.25,2022-11-02 16:00:00,11259.25,trail_or_tightened_stop,1,44.0,0.195394897528689,0.22,0.559679158350335,200.0,9480.0,9524.0
best_scalp_fixed_60_tighten,2022-11-02 18:00:00,atr_breakdown,2022-11-02 19:00:00,11205.5,2022-11-02 19:00:00,11094.5,trail_or_tightened_stop,1,222.0,1.0004957411329896,1.11,0.6361489964412622,200.0,9524.0,9746.0
best_scalp_fixed_60_tighten,2022-11-02 19:00:00,atr_breakdown,2022-11-02 20:00:00,10985.25,2022-11-02 20:00:00,10969.875,trail_or_tightened_stop,1,30.75,0.14015656513861607,0.15375,0.657141582579713,200.0,9746.0,9776.75
best_scalp_fixed_60_tighten,2022-11-28 18:00:00,atr_breakdown,2022-11-28 19:00:00,11675.5,2022-11-29 00:00:00,11648.25,trail_or_tightened_stop,5,54.5,0.23394072070912486,0.2725,0.5004942921319318,200.0,9776.75,9831.25
best_scalp_fixed_60_tighten,2022-11-29 16:00:00,atr_breakdown,2022-11-29 17:00:00,11570.0,2022-11-29 17:00:00,11561.875,trail_or_tightened_stop,1,16.25,0.07027406886859211,0.08125,0.5209012072385965,200.0,9831.25,9847.5
best_scalp_fixed_60_tighten,2022-12-15 07:00:00,atr_breakdown,2022-12-15 08:00:00,11691.5,2022-12-15 08:00:00,11670.375,trail_or_tightened_stop,1,42.25,0.18101389201290452,0.21125,0.574565056671844,200.0,9847.5,9889.75
best_scalp_fixed_60_tighten,2022-12-22 12:00:00,atr_breakdown,2022-12-22 13:00:00,11360.25,2022-12-22 13:00:00,11308.875,trail_or_tightened_stop,1,102.75,0.4542892197499704,0.51375,0.6949062999703153,200.0,9889.75,9992.5
best_scalp_fixed_60_tighten,2022-12-22 13:00:00,atr_breakdown,2022-12-22 14:00:00,11269.75,2022-12-22 14:00:00,11213.5,trail_or_tightened_stop,1,112.5,0.5016275025638839,0.5625,0.7380382928989101,200.0,9992.5,10105.0
best_scalp_fixed_60_tighten,2022-12-22 14:00:00,atr_breakdown,2022-12-22 15:00:00,11189.5,2022-12-22 15:00:00,11127.125,trail_or_tightened_stop,1,124.75,0.5605670826920761,0.62375,0.5677581419130003,200.0,10105.0,10229.75
best_scalp_fixed_60_tighten,2022-12-22 15:00:00,atr_breakdown,2022-12-22 16:00:00,11073.0,2022-12-22 16:00:00,11050.75,trail_or_tightened_stop,1,44.5,0.20134380019456444,0.2225,0.580033447665873,200.0,10229.75,10274.25
best_scalp_fixed_60_tighten,2022-12-22 16:00:00,atr_breakdown,2022-12-22 17:00:00,11046.75,2022-12-22 17:00:00,11009.125,trail_or_tightened_stop,1,75.25,0.3417619474753941,0.37625,0.5650138767180889,200.0,10274.25,10349.5
best_scalp_fixed_60_tighten,2022-12-22 17:00:00,atr_breakdown,2022-12-22 18:00:00,10994.0,2022-12-22 18:00:00,10965.375,trail_or_tightened_stop,1,57.25,0.2610489837328922,0.28625,0.5904348117248703,200.0,10349.5,10406.75
best_scalp_fixed_60_tighten,2022-12-22 18:00:00,atr_breakdown,2022-12-22 19:00:00,10968.75,2022-12-22 19:00:00,10968.0,trail_or_tightened_stop,1,1.5,0.006838074398252125,0.0075,0.5692531107730485,200.0,10406.75,10408.25
best_scalp_fixed_60_tighten,2022-12-27 12:00:00,atr_breakdown,2022-12-27 13:00:00,11153.75,2022-12-27 14:00:00,11093.75,target,2,120.0,0.5408450704225354,0.6,0.535032593850797,200.0,10408.25,10528.25
best_scalp_fixed_60_tighten,2022-12-27 13:00:00,atr_breakdown,2022-12-27 14:00:00,11121.75,2022-12-27 14:00:00,11061.75,target,1,120.0,0.5424096548918511,0.6,0.5506931047140131,200.0,10528.25,10648.25
best_scalp_fixed_60_tighten,2023-01-03 14:00:00,atr_breakdown,2023-01-03 15:00:00,11061.25,2023-01-03 15:00:00,11020.375,trail_or_tightened_stop,1,81.75,0.37090389392375744,0.40875,0.7177591484127728,200.0,10648.25,10730.0
best_scalp_fixed_60_tighten,2023-01-03 14:00:00,rsi_rollover,2023-01-03 15:00:00,11061.25,2023-01-03 15:00:00,11020.375,trail_or_tightened_stop,1,81.75,0.37090389392375744,0.40875,0.7177591484127728,200.0,10730.0,10811.75
best_scalp_fixed_60_tighten,2023-01-03 15:00:00,atr_breakdown,2023-01-03 16:00:00,11041.5,2023-01-03 16:00:00,10983.25,trail_or_tightened_stop,1,116.5,0.5303530375799559,0.5825,0.682482761018739,200.0,10811.75,10928.25
best_scalp_fixed_60_tighten,2023-01-03 16:00:00,atr_breakdown,2023-01-03 17:00:00,10939.5,2023-01-03 17:00:00,10925.0,trail_or_tightened_stop,1,29.0,0.13272311212815247,0.145,0.7095989404643626,200.0,10928.25,10957.25
best_scalp_fixed_60_tighten,2023-01-05 13:00:00,atr_breakdown,2023-01-05 14:00:00,10995.5,2023-01-05 14:00:00,10935.5,target,1,120.0,0.5486717571212996,0.6,0.587421815786972,200.0,10957.25,11077.25
best_scalp_fixed_60_tighten,2023-01-05 14:00:00,atr_breakdown,2023-01-05 15:00:00,10934.5,2023-01-05 20:00:00,10874.5,target,6,120.0,0.5517495057244082,0.6,0.5014140829361748,200.0,11077.25,11197.25
best_scalp_fixed_60_tighten,2023-01-05 20:00:00,atr_breakdown,2023-01-05 21:00:00,10886.0,2023-01-06 00:00:00,10884.125,trail_or_tightened_stop,3,3.75,0.01722692453458574,0.01875,0.5309384107593723,200.0,11197.25,11201.0
best_scalp_fixed_60_tighten,2023-01-06 14:00:00,rsi_rollover,2023-01-06 15:00:00,10881.25,2023-01-06 15:00:00,10881.25,trail_or_tightened_stop,1,0.0,0.0,0.0,0.5379772311242339,200.0,11201.0,11201.0
best_scalp_fixed_60_tighten,2023-01-18 15:00:00,rsi_rollover,2023-01-18 16:00:00,11682.0,2023-01-18 16:00:00,11633.0,trail_or_tightened_stop,1,98.0,0.4212155076076751,0.49,0.5087298066956029,200.0,11201.0,11299.0
best_scalp_fixed_60_tighten,2023-01-18 16:00:00,atr_breakdown,2023-01-18 17:00:00,11616.75,2023-01-18 17:00:00,11594.875,trail_or_tightened_stop,1,43.75,0.1886609385612248,0.21875,0.5567785774220739,200.0,11299.0,11342.75
best_scalp_fixed_60_tighten,2024-04-24 15:00:00,atr_breakdown,2024-04-24 16:00:00,17851.25,2024-04-24 20:00:00,17791.25,target,5,120.0,0.3372444319539092,0.6,0.5043432890467971,200.0,11342.75,11462.75
best_scalp_fixed_60_tighten,2024-04-30 12:00:00,atr_breakdown,2024-04-30 13:00:00,18070.75,2024-04-30 13:00:00,18062.875,trail_or_tightened_stop,1,15.75,0.04359771077417918,0.07875,0.6352169353378408,200.0,11462.75,11478.5
best_scalp_fixed_60_tighten,2024-04-30 15:00:00,atr_breakdown,2024-04-30 16:00:00,18009.0,2024-04-30 16:00:00,17967.875,trail_or_tightened_stop,1,82.25,0.2288807107128754,0.41125,0.5909866890773166,200.0,11478.5,11560.75
best_scalp_fixed_60_tighten,2024-04-30 16:00:00,atr_breakdown,2024-04-30 17:00:00,17947.75,2024-04-30 17:00:00,17933.625,trail_or_tightened_stop,1,28.25,0.07876265952924122,0.14125,0.5743510776392133,200.0,11560.75,11589.0
best_scalp_fixed_60_tighten,2024-04-30 19:00:00,atr_breakdown,2024-04-30 20:00:00,17811.5,2024-04-30 20:00:00,17764.5,trail_or_tightened_stop,1,94.0,0.26457260266261606,0.47,0.5147116009840766,200.0,11589.0,11683.0
best_scalp_fixed_60_tighten,2024-04-30 20:00:00,atr_breakdown,2024-04-30 22:00:00,17704.0,2024-04-30 22:00:00,17701.0,trail_or_tightened_stop,1,6.0,0.016948195017230105,0.03,0.5525709213626211,200.0,11683.0,11689.0
best_scalp_fixed_60_tighten,2024-08-01 06:00:00,atr_breakdown,2024-08-01 07:00:00,19814.5,2024-08-01 07:00:00,19811.125,trail_or_tightened_stop,1,6.75,0.017035882616456277,0.03375,0.675741764986027,200.0,11689.0,11695.75
best_scalp_fixed_60_tighten,2024-08-01 08:00:00,atr_breakdown,2024-08-01 09:00:00,19742.75,2024-08-01 09:00:00,19738.625,trail_or_tightened_stop,1,8.25,0.020898112203870944,0.04125,0.6728269887905908,200.0,11695.75,11704.0
best_scalp_fixed_60_tighten,2024-08-01 14:00:00,atr_breakdown,2024-08-01 15:00:00,19560.75,2024-08-01 15:00:00,19462.625,trail_or_tightened_stop,1,196.25,0.5041714568307265,0.98125,0.7441951919393747,200.0,11704.0,11900.25
best_scalp_fixed_60_tighten,2024-08-01 14:00:00,rsi_rollover,2024-08-01 15:00:00,19560.75,2024-08-01 15:00:00,19462.625,trail_or_tightened_stop,1,196.25,0.5041714568307265,0.98125,0.7441951919393747,200.0,11900.25,12096.5
best_scalp_fixed_60_tighten,2024-08-01 15:00:00,atr_breakdown,2024-08-01 16:00:00,19380.5,2024-08-01 16:00:00,19336.75,trail_or_tightened_stop,1,87.5,0.22625311906085965,0.4375,0.6904735603690918,200.0,12096.5,12184.0
best_scalp_fixed_60_tighten,2024-08-01 16:00:00,atr_breakdown,2024-08-01 17:00:00,19309.25,2024-08-01 17:00:00,19219.875,trail_or_tightened_stop,1,178.75,0.4650134301081632,0.89375,0.7389928060927767,200.0,12184.0,12362.75
best_scalp_fixed_60_tighten,2024-08-01 17:00:00,atr_breakdown,2024-08-01 18:00:00,19237.0,2024-08-01 18:00:00,19161.75,trail_or_tightened_stop,1,150.5,0.3927094341591886,0.7525,0.7442610172795767,200.0,12362.75,12513.25
best_scalp_fixed_60_tighten,2024-08-01 18:00:00,atr_breakdown,2024-08-01 19:00:00,19109.75,2024-08-01 19:00:00,19105.875,trail_or_tightened_stop,1,7.75,0.02028171962813463,0.03875,0.7230923909773794,200.0,12513.25,12521.0
best_scalp_fixed_60_tighten,2024-08-06 20:00:00,atr_breakdown,2024-08-06 22:00:00,18258.75,2024-08-06 22:00:00,18252.375,trail_or_tightened_stop,1,12.75,0.03492696155980024,0.06375,0.5095633447426604,200.0,12521.0,12533.75
best_scalp_fixed_60_tighten,2024-08-07 16:00:00,atr_breakdown,2024-08-07 17:00:00,18500.25,2024-08-07 17:00:00,18406.625,trail_or_tightened_stop,1,187.25,0.508648380678145,0.93625,0.6720908033127236,200.0,12533.75,12721.0
best_scalp_fixed_60_tighten,2024-08-07 17:00:00,atr_breakdown,2024-08-07 18:00:00,18334.25,2024-08-07 18:00:00,18276.375,trail_or_tightened_stop,1,115.75,0.3166656407520563,0.57875,0.6076076620702072,200.0,12721.0,12836.75
best_scalp_fixed_60_tighten,2024-08-07 19:00:00,atr_breakdown,2024-08-07 20:00:00,18190.25,2024-08-07 20:00:00,18121.5,trail_or_tightened_stop,1,137.5,0.37938360510996194,0.6875,0.7113067735786298,200.0,12836.75,12974.25
best_scalp_fixed_60_tighten,2024-08-07 20:00:00,atr_breakdown,2024-08-07 22:00:00,18099.75,2024-08-07 22:00:00,18089.125,trail_or_tightened_stop,1,21.25,0.05873694830458298,0.10625,0.7282725148205597,200.0,12974.25,12995.5
best_scalp_fixed_60_tighten,2025-03-03 14:00:00,rsi_rollover,2025-03-03 15:00:00,21417.25,2025-03-03 15:00:00,21385.625,trail_or_tightened_stop,1,63.25,0.1478797089166095,0.31625,0.5912094054351246,200.0,12995.5,13058.75
best_scalp_fixed_60_tighten,2025-03-03 14:00:00,atr_breakdown,2025-03-03 15:00:00,21417.25,2025-03-03 15:00:00,21385.625,trail_or_tightened_stop,1,63.25,0.1478797089166095,0.31625,0.5912094054351246,200.0,13058.75,13122.0
best_scalp_fixed_60_tighten,2025-03-03 18:00:00,atr_breakdown,2025-03-03 19:00:00,21339.25,2025-03-03 19:00:00,21266.125,trail_or_tightened_stop,1,146.25,0.34385672048857785,0.73125,0.5470051977146537,200.0,13122.0,13268.25
best_scalp_fixed_60_tighten,2025-03-03 19:00:00,atr_breakdown,2025-03-03 20:00:00,21200.25,2025-03-03 20:00:00,21056.0,trail_or_tightened_stop,1,288.5,0.6850778875379993,1.4425,0.5696987189349341,200.0,13268.25,13556.75
best_scalp_fixed_60_tighten,2025-03-03 20:00:00,atr_breakdown,2025-03-03 21:00:00,21064.75,2025-03-03 21:00:00,21061.75,trail_or_tightened_stop,1,6.0,0.014243830640858768,0.03,0.6207223547590147,200.0,13556.75,13562.75
best_scalp_fixed_60_tighten,2025-03-04 14:00:00,atr_breakdown,2025-03-04 15:00:00,20827.0,2025-03-04 15:00:00,20748.5,trail_or_tightened_stop,1,157.0,0.3783406029351566,0.785,0.5224821782451105,200.0,13562.75,13719.75
best_scalp_fixed_60_tighten,2025-03-04 15:00:00,atr_breakdown,2025-03-04 16:00:00,20791.75,2025-03-04 16:00:00,20747.375,trail_or_tightened_stop,1,88.75,0.21388247910880676,0.44375,0.53886326728206,200.0,13719.75,13808.5
best_scalp_fixed_60_tighten,2025-03-06 14:00:00,atr_breakdown,2025-03-06 15:00:00,20876.5,2025-03-06 15:00:00,20976.5,stop,1,-200.0,-0.47672395299501735,-1.0,0.5257750424893184,200.0,13808.5,13608.5
best_scalp_fixed_60_tighten,2025-03-06 17:00:00,atr_breakdown,2025-03-06 18:00:00,20763.75,2025-03-06 18:00:00,20703.75,target,1,120.0,0.28980257199782145,0.6,0.5589476871656729,200.0,13608.5,13728.5
best_scalp_fixed_60_tighten,2025-03-10 08:00:00,atr_breakdown,2025-03-10 09:00:00,20553.0,2025-03-10 09:00:00,20549.375,trail_or_tightened_stop,1,7.25,0.01764043918610625,0.03625,0.5709354133820935,200.0,13728.5,13735.75
best_scalp_fixed_60_tighten,2025-03-10 17:00:00,atr_breakdown,2025-03-10 18:00:00,20036.0,2025-03-10 18:00:00,19980.125,trail_or_tightened_stop,1,111.75,0.2796529050744123,0.55875,0.5139412675607083,200.0,13735.75,13847.5
best_scalp_fixed_60_tighten,2025-03-10 18:00:00,atr_breakdown,2025-03-10 19:00:00,19927.75,2025-03-10 19:00:00,19896.875,trail_or_tightened_stop,1,61.75,0.1551751217213848,0.30875,0.5488730819905255,200.0,13847.5,13909.25
best_scalp_fixed_60_tighten,2025-03-25 08:00:00,atr_breakdown,2025-03-25 09:00:00,20096.75,2025-03-25 11:00:00,20196.75,stop,3,-200.0,-0.4951291668213953,-1.0,0.5581048036141079,200.0,13909.25,13709.25
best_scalp_fixed_60_tighten,2025-03-26 13:00:00,atr_breakdown,2025-03-26 14:00:00,20108.0,2025-03-26 14:00:00,20063.375,trail_or_tightened_stop,1,89.25,0.22242020597231793,0.44625,0.622663893205147,200.0,13709.25,13798.5
best_scalp_fixed_60_tighten,2025-03-26 14:00:00,atr_breakdown,2025-03-26 15:00:00,20088.5,2025-03-26 15:00:00,20025.625,trail_or_tightened_stop,1,125.75,0.3139727224493516,0.62875,0.6348118210483144,200.0,13798.5,13924.25
best_scalp_fixed_60_tighten,2025-03-26 15:00:00,atr_breakdown,2025-03-26 16:00:00,19986.0,2025-03-26 16:00:00,19951.75,trail_or_tightened_stop,1,68.5,0.17166413973712658,0.3425,0.5981106749686304,200.0,13924.25,13992.75
best_scalp_fixed_60_tighten,2025-03-26 16:00:00,atr_breakdown,2025-03-26 17:00:00,19924.5,2025-03-26 17:00:00,19896.875,trail_or_tightened_stop,1,55.25,0.1388408983822753,0.27625,0.5724115189605224,200.0,13992.75,14048.0
best_scalp_fixed_60_tighten,2025-03-26 17:00:00,atr_breakdown,2025-03-26 18:00:00,19877.75,2025-03-26 18:00:00,19860.25,trail_or_tightened_stop,1,35.0,0.08811570851323669,0.175,0.5708965059096439,200.0,14048.0,14083.0
best_scalp_fixed_60_tighten,2025-03-26 18:00:00,atr_breakdown,2025-03-26 19:00:00,19849.0,2025-03-26 19:00:00,19841.5,trail_or_tightened_stop,1,15.0,0.03779956152507591,0.075,0.5606854536875652,200.0,14083.0,14098.0
best_scalp_fixed_60_tighten,2025-03-28 14:00:00,atr_breakdown,2025-03-28 15:00:00,19397.5,2025-03-28 15:00:00,19365.375,trail_or_tightened_stop,1,64.25,0.16588886091799537,0.32125,0.5231393036191432,200.0,14098.0,14162.25
best_scalp_fixed_60_tighten,2025-03-28 15:00:00,atr_breakdown,2025-03-28 16:00:00,19335.25,2025-03-28 16:00:00,19306.125,trail_or_tightened_stop,1,58.25,0.15085885955881118,0.29125,0.5397061203372377,200.0,14162.25,14220.5
