time,open,high,low,close,tick_volume,spread,real_volume,ema100,ema_slope_n,ret_1d,above_ema,below_ema,above_rising,below_falling,buyhold_position,long_only_above,short_only_below_falling,long_above_short_below_falling
2024-09-20,20030.0,20058.25,19965.25,20039.0,12448,0,14700,19431.676610453913,67.63559950731724,0.00027454014525662984,True,False,True,False,1,1,0,1
2024-09-21,20014.5,20014.5,20014.5,20014.5,5,3875,5,19443.21766767265,77.22202327944979,-0.0012226158989969704,True,False,True,False,1,1,0,1
2024-09-22,20626.75,20654.25,20584.0,20650.0,21578,25,24762,19467.114347520714,95.07406242243087,0.0317519798146344,True,False,True,False,1,1,0,1
2024-09-23,20650.75,20751.75,20542.75,20656.25,989218,0,1085803,19490.661588163868,111.68150673089622,0.0003026634382565785,True,False,True,False,1,1,0,1
2024-09-24,20656.25,20802.5,20539.75,20767.5,1036525,0,1144886,19515.94551711112,134.48979372632311,0.005385779122541567,True,False,True,False,1,1,0,1
2024-09-25,20767.75,20872.0,20651.5,20865.5,942346,0,1044878,19542.669368257433,153.77712454362336,0.004718911761165234,True,False,True,False,1,1,0,1
2024-09-26,20865.0,21125.5,20775.75,20931.75,1188401,0,1307066,19570.175915420652,175.92510227543244,0.003175097649229519,True,False,True,False,1,1,0,1
2024-09-27,20931.5,20983.75,20760.75,20779.75,1083317,0,1202686,19594.12787749153,194.04044678483115,-0.007261695749280372,True,False,True,False,1,1,0,1
2024-09-28,20194.0,20194.0,20194.0,20194.0,4,125,4,19606.006533382788,199.00499239305282,-0.02818850082411961,True,False,True,False,1,1,0,1
2024-09-29,20786.0,20869.75,20745.25,20862.75,29406,0,33701,19630.892542622732,211.48509155358624,0.03311627216004753,True,False,True,False,1,1,0,1
2024-09-30,20863.75,20874.5,20645.25,20835.75,1179509,0,1297409,19654.751106135154,223.0744956812414,-0.0012941726282489352,True,False,True,False,1,1,0,1
2024-10-01,20834.75,20919.25,20405.75,20520.75,1500686,0,1637454,19671.899599082975,228.6819314103268,-0.01511824628343117,True,False,True,False,1,1,0,1
2024-10-02,20520.75,20677.25,20421.25,20643.0,1221631,0,1345464,19691.129309992222,224.01496247150862,0.0059573845985161356,True,False,True,False,1,1,0,1
2024-10-03,20643.25,20702.75,20438.75,20571.25,1307515,0,1420078,19708.557442467623,217.8958543037552,-0.0034757544930484885,True,False,True,False,1,1,0,1
2024-10-04,20570.75,20850.75,20536.0,20791.5,1316525,0,1440567,19730.00184954747,214.0563324363502,0.010706690162241017,True,False,True,False,1,1,0,1
2024-10-06,20806.75,20855.75,20803.75,20818.75,28634,25,32418,19751.56121886336,208.89185060592717,0.001310631748551172,True,False,True,False,1,1,0,1
2024-10-07,20818.5,20852.5,20490.25,20574.0,1155948,0,1256675,19767.847135321514,197.67121990086162,-0.011756229360552428,True,False,True,False,1,1,0,1
2024-10-08,20574.5,20917.25,20530.25,20861.25,1032631,0,1130243,19789.498677196334,195.37079970480409,0.013961796442111485,True,False,True,False,1,1,0,1
2024-10-09,20861.75,21070.0,20783.25,21038.75,979171,0,1076030,19814.23632715284,208.22979377005322,0.00850859847803953,True,False,True,False,1,1,0,1
2024-10-10,21039.0,21095.75,20889.0,21040.0,1015080,0,1109583,19838.508875130014,207.6163325072812,5.9414176222460924e-05,True,False,True,False,1,1,0,1
2024-10-11,21040.25,21082.25,20901.0,21000.0,885873,0,976442,19861.508699384867,206.75759324971295,-0.0019011406844106071,True,False,True,False,1,1,0,1
2024-10-12,20412.25,20412.25,20412.25,20412.25,12,100,12,19872.41446771388,200.51486863090395,-0.0279880952380952,True,False,True,False,1,1,0,1
2024-10-13,21020.25,21038.25,20994.0,21014.75,19426,25,22287,19895.034973303704,203.90566331148148,0.029516589302992058,True,False,True,False,1,1,0,1
2024-10-14,21014.5,21267.75,20970.25,21220.5,770395,0,862309,19921.28180551551,212.7243630478879,0.009790742216776227,True,False,True,False,1,1,0,1
2024-10-15,21221.25,21247.0,20841.75,20941.25,1120674,0,1228908,19941.479195505304,211.4773459578355,-0.013159444876416626,True,False,True,False,1,1,0,1
2024-10-16,20941.0,20985.25,20793.0,20901.0,972106,0,1069637,19960.479607475496,208.91838861213546,-0.0019220438130483908,True,False,True,False,1,1,0,1
2024-10-17,20900.25,21182.25,20864.5,20993.0,1212390,0,1333662,19980.925555842317,213.07842052080377,0.004401703267786328,True,False,True,False,1,1,0,1
2024-10-18,20993.75,21119.75,20908.75,21072.0,890991,0,979603,20002.53099038009,213.03231318375765,0.0037631591482876203,True,False,True,False,1,1,0,1
2024-10-20,21083.5,21113.75,21081.75,21102.0,16537,0,18707,20024.302653936924,210.06632678408278,0.0014236902050113187,True,False,True,False,1,1,0,1
2024-10-21,21102.5,21142.0,20930.25,21103.5,991747,0,1102136,20045.67289841342,207.164023283407,7.108330963889742e-05,True,False,True,False,1,1,0,1
2024-10-22,21104.0,21189.75,20948.0,21117.25,1057327,0,1164771,20066.89224695969,205.38354757482375,0.0006515506906437096,True,False,True,False,1,1,0,1
2024-10-23,21118.5,21130.25,20666.75,20877.75,1250592,0,1384469,20082.948836128806,210.53436841492658,-0.01134143887106509,True,False,True,False,1,1,0,1
2024-10-24,20877.5,21015.75,20848.25,20970.25,1050327,0,1157101,20100.519156205464,205.4841829017605,0.004430554058746816,True,False,True,False,1,1,0,1
2024-10-25,20970.25,21295.25,20952.5,21065.0,1167271,0,1293854,20119.617786775652,198.33598126014112,0.004518305694972691,True,False,True,False,1,1,0,1
2024-10-27,21111.75,21210.5,21109.75,21186.25,32287,0,37739,20140.73921674049,199.2600212351863,0.005755993353904643,True,False,True,False,1,1,0,1
2024-10-28,21186.25,21264.5,21073.75,21095.5,989959,0,1085663,20159.645370864444,199.1657633889481,-0.0042834385509469275,True,False,True,False,1,1,0,1
2024-10-29,21095.75,21351.25,21019.75,21336.25,1080777,0,1195746,20182.944472431485,202.01891658916793,0.011412386527932528,True,False,True,False,1,1,0,1
2024-10-30,21336.25,21377.5,21010.0,21013.0,1145848,0,1260849,20199.381215551653,196.85022517156176,-0.015150272423692046,True,False,True,False,1,1,0,1
2024-10-31,21012.75,21051.25,20595.5,20662.75,1372319,0,1515127,20208.55683504568,184.25418110875762,-0.016668252986246634,True,False,True,False,1,1,0,1
2024-11-01,20662.0,20875.0,20605.5,20757.25,1215807,0,1332592,20219.422046232896,173.74914781947518,0.004573447387206553,True,False,True,False,1,1,0,1
2024-11-03,20729.5,20745.75,20654.0,20723.5,26945,0,30176,20229.40378789165,162.51154093195873,-0.0016259379253031891,True,False,True,False,1,1,0,1
2024-11-04,20722.75,20836.75,20601.0,20676.0,1043974,0,1150174,20238.24727724033,155.29844111152488,-0.002292083866142325,True,False,True,False,1,1,0,1
2024-11-05,20675.25,20973.75,20629.5,20931.75,979429,0,1077022,20251.98000442369,151.4608482182266,0.012369413813116736,True,False,True,False,1,1,0,1
2024-11-06,20930.5,21523.5,20911.25,21479.0,1395213,0,1532551,20276.277430078666,156.65964330301358,0.026144493413116532,True,False,True,False,1,1,0,1
2024-11-07,21479.0,21841.25,21448.5,21814.5,942702,0,1036550,20306.737282948397,165.99806620790696,0.01561990781693745,True,False,True,False,1,1,0,1
2024-11-08,21814.5,21854.25,21709.25,21815.0,869561,0,959805,20336.603871404866,176.9585005404224,2.292053450680953e-05,True,False,True,False,1,1,0,1
2024-11-10,21829.75,21899.25,21829.75,21892.75,18679,25,22085,20367.418646228532,184.47417379704711,0.0035640614256244874,True,False,True,False,1,1,0,1
2024-11-11,21893.25,21928.25,21686.0,21802.25,944155,0,1044267,20395.831148283414,196.44993273176078,-0.004133788582978415,True,False,True,False,1,1,0,1
2024-11-12,21802.5,21840.0,21642.5,21749.5,1072582,0,1189814,20422.636472079783,214.07963703410132,-0.0024194750541801646,True,False,True,False,1,1,0,1
2024-11-13,21749.5,21856.5,21645.25,21754.25,1161796,0,1293186,20449.005056791073,229.5830105581772,0.00021839582519134204,True,False,True,False,1,1,0,1
2024-11-14,21754.5,21779.0,21524.75,21537.5,1215178,0,1330901,20470.55941210214,241.1556242104889,-0.009963570336830707,True,False,True,False,1,1,0,1
2024-11-15,21537.25,21544.25,20993.0,21091.5,1336442,0,1486089,20482.85526532784,244.6079880875077,-0.020708067324434087,True,False,True,False,1,1,0,1
2024-11-17,21092.5,21156.5,21064.0,21155.5,21379,25,25352,20496.17496304412,244.19495862042822,0.003034397743166606,True,False,True,False,1,1,0,1
2024-11-18,21155.5,21312.25,21069.5,21210.5,1100520,0,1226887,20510.320013280867,234.04258320220106,0.002599796743163685,True,False,True,False,1,1,0,1
2024-11-19,21211.0,21380.25,20969.75,21371.5,1142129,0,1271341,20527.37308232481,220.63579937641407,0.007590580137196268,True,False,True,False,1,1,0,1
2024-11-20,21372.25,21431.25,21065.0,21341.75,1330712,0,1464280,20543.49935792234,206.89548651747464,-0.0013920408020026143,True,False,True,False,1,1,0,1
2024-11-21,21342.0,21494.75,21101.75,21360.75,1588851,0,1733947,20559.68253895358,192.2638927250482,0.0008902737591809373,True,False,True,False,1,1,0,1
2024-11-22,21360.75,21468.25,21280.75,21466.25,1297407,0,1436309,20577.63436986539,181.8032215819767,0.004938965158058695,True,False,True,False,1,1,0,1
2024-11-24,21497.75,21542.5,21495.75,21522.5,17038,0,20437,20596.344580363108,173.7081082833247,0.0026203924765619835,True,False,True,False,1,1,0,1
2024-11-25,21523.25,21669.0,21368.0,21421.25,1203247,0,1323466,20612.679341147996,163.67428435692273,-0.004704379138111281,True,False,True,False,1,1,0,1
2024-11-26,21421.75,21612.75,21343.0,21575.5,1140005,0,1262757,20631.745096768827,161.18568466668876,0.007200793604481559,True,False,True,False,1,1,0,1
2024-11-27,21575.25,21607.0,21262.75,21410.75,1106339,0,1219639,20647.17093643677,164.3156711089323,-0.007635975991286403,True,False,True,False,1,1,0,1
2024-11-28,21410.75,21497.25,21410.75,21476.0,158103,0,179265,20663.58339314099,167.4084300968716,0.00304753453288642,True,False,True,False,1,1,0,1
2024-11-29,21475.0,21605.75,21393.5,21579.25,613546,0,681239,20681.715405158,171.39539187713308,0.004807692307692291,True,False,True,False,1,1,0,1
2024-12-01,21582.25,21591.25,21540.5,21552.25,21425,0,23847,20698.953713966752,171.58063164194027,-0.0012512019648505124,True,False,True,False,1,1,0,1
2024-12-02,21553.0,21847.25,21527.5,21801.5,984858,0,1094563,20720.78631369018,177.28695576783866,0.011564917816005327,True,False,True,False,1,1,0,1
2024-12-03,21802.5,21924.0,21722.5,21920.75,912488,0,1015005,20744.54797084483,184.8654318912486,0.00546980712336298,True,False,True,False,1,1,0,1
2024-12-04,21920.75,22137.75,21903.75,22098.0,871907,0,970173,20771.349001125127,193.71463125973605,0.008085945964440011,True,False,True,False,1,1,0,1
2024-12-05,22098.0,22155.5,22011.75,22043.0,846967,0,935401,20796.530209023636,200.1856286605289,-0.002488913023803052,True,False,True,False,1,1,0,1
2024-12-06,22043.5,22257.25,22026.75,22221.75,899226,0,1001043,20824.752383102375,212.07304195437973,0.008109150297146428,True,False,True,False,1,1,0,1
2024-12-08,22236.5,22256.75,22214.25,22245.5,14752,25,16495,20852.885999278566,221.14090250973823,0.0010687727114200296,True,False,True,False,1,1,0,1
2024-12-09,22245.25,22294.25,22024.75,22052.25,988616,0,1105562,20876.635781471072,229.4648450343011,-0.00868715021015487,True,False,True,False,1,1,0,1
2024-12-10,22052.0,22194.5,21940.5,22016.25,1057587,0,1206051,20899.202399659764,235.61900651877295,-0.0016324864809713624,True,False,True,False,1,1,0,1
2024-12-11,22015.75,22407.5,21993.5,22344.25,972236,0,1091348,20927.8172036269,246.10179846889878,0.014898086640549701,True,False,True,False,1,1,0,1
2024-12-12,22344.5,22360.5,22190.0,22333.0,1036750,0,1153879,20955.642605535275,256.6888915685231,-0.0005034852366939679,True,False,True,False,1,1,0,1
2024-12-13,22332.5,22495.75,22254.5,22348.25,1149748,0,1286803,20983.21898958408,262.4326758938987,0.0006828460126271363,True,False,True,False,1,1,0,1
2024-12-14,21760.5,21760.5,21760.5,21760.5,2,50,2,20998.61069276063,254.06272191580138,-0.026299598402559465,True,False,True,False,1,1,0,1
2024-12-15,22373.0,22388.25,22350.0,22377.75,11293,25,12583,21025.920382012897,254.57138088776992,0.02836561659888326,True,False,True,False,1,1,0,1
2024-12-16,22378.75,22740.25,22371.0,22686.75,518441,0,579707,21058.808097220564,262.27788819692796,0.013808358749203942,True,False,True,False,1,1,0,1
2024-12-17,22687.25,22712.75,22488.75,22559.0,398743,0,446507,21088.51486757263,263.762484470255,-0.005631040144577826,True,False,True,False,1,1,0,1
2024-12-18,22558.0,22671.25,21620.0,21786.75,301303,0,335871,21102.341305838516,249.45530655995026,-0.0342324571124607,True,False,True,False,1,1,0,1
2024-12-19,21790.75,22011.75,21665.25,21694.0,183741,0,202166,21114.057319584288,237.42153811321623,-0.004257174658909624,True,False,True,False,1,1,0,1
2024-12-20,21694.0,21707.75,21333.5,21569.75,19376,0,21296,21123.080937018265,223.8785373585015,-0.005727390061768256,True,False,True,False,1,1,0,1
2024-12-21,21553.0,21553.0,21553.0,21553.0,5,700,5,21131.594185790178,203.77698216327917,-0.0007765504931674938,True,False,True,False,1,1,0,1
2024-12-22,22164.0,22277.5,22159.5,22252.5,26004,0,29061,21153.790340527008,198.14773499173316,0.032454878671182685,True,False,True,False,1,1,0,1
2024-12-23,22252.5,22371.25,22070.25,22332.0,1344190,0,1449497,21177.121224873008,193.90223528892966,0.003572632288507016,True,False,True,False,1,1,0,1
2024-12-24,22332.25,22644.25,22302.75,22640.5,575496,0,636277,21206.099022400274,207.48832963964378,0.013814257567615895,True,False,True,False,1,1,0,1
2024-12-25,22644.25,22679.25,22640.75,22654.25,13155,25,15395,21234.775279382447,208.8548973695506,0.0006073187429607163,True,False,True,False,1,1,0,1
2024-12-26,22653.5,22705.25,22464.75,22600.0,958698,0,1051431,21261.809432265964,203.00133504539917,-0.0023946941523114162,True,False,True,False,1,1,0,1
2024-12-27,22600.25,22603.0,22092.5,22314.5,1297102,0,1410844,21282.654790042874,194.13992247024362,-0.012632743362831822,True,False,True,False,1,1,0,1
2024-12-28,21720.25,21720.25,21720.25,21720.25,1,75,1,21291.32004172519,188.97873588667426,-0.02663066615877563,True,False,True,False,1,1,0,1
2024-12-29,22305.0,22336.75,22264.0,22296.75,26670,25,29270,21311.229545849445,197.1722262651565,0.026542051771963893,True,False,True,False,1,1,0,1
2024-12-30,22297.25,22316.0,21847.0,21980.25,1261827,0,1366942,21324.477475634605,201.39653861633997,-0.01419489387466788,True,False,True,False,1,1,0,1
2024-12-31,21991.75,22119.0,21776.0,21829.25,1236953,0,1340105,21334.472971166593,202.87878537641518,-0.006869803573662736,True,False,True,False,1,1,0,1
2025-01-01,21867.5,21914.25,21838.0,21861.75,21793,0,24545,21344.914100450424,191.1237599234155,0.0014888280632636697,True,False,True,False,1,1,0,1
2025-01-02,21861.75,22085.0,21577.5,21757.5,1833932,0,1971745,21353.084118263287,175.96289339027862,-0.004768602696490487,True,False,True,False,1,1,0,1
2025-01-03,21758.0,22153.5,21747.5,22084.5,1224119,0,1331929,21367.567601069954,161.46857866967912,0.015029300241296006,True,False,True,False,1,1,0,1
2025-01-04,21490.25,21490.25,21490.25,21490.25,1,75,1,21369.99695550421,135.22167612176418,-0.026908012406891668,True,False,True,False,1,1,0,1
2025-01-05,22126.25,22137.25,22096.25,22121.0,19155,25,21808,21384.868302919967,123.05887065400384,0.029350519421598165,True,False,True,False,1,1,0,1
2025-01-06,22121.5,22491.25,22073.0,22365.5,1380702,0,1493587,21404.286752367098,121.63196232422342,0.011052845712219206,True,False,True,False,1,1,0,1
2025-01-07,22365.25,22400.5,21873.75,21987.25,1685410,0,1828797,21415.830579052898,124.51053732770742,-0.0169122085354676,True,False,True,False,1,1,0,1
2025-01-08,21987.25,22042.5,21760.25,21911.75,1695144,0,1843448,21425.650765606308,114.42121975686314,-0.003433808229769575,True,False,True,False,1,1,0,1
2025-01-09,21911.75,21941.25,21805.75,21832.0,265702,0,292877,21433.697285099253,109.21980946464828,-0.0036395997581206707,True,False,True,False,1,1,0,1
2025-01-10,21831.75,21966.75,21469.0,21590.5,1943555,0,2119763,21436.802289354713,102.32931818811994,-0.011061744228655135,True,False,True,False,1,1,0,1
2025-01-12,21621.75,21623.0,21537.0,21592.75,27669,0,31688,21439.890362832837,94.97626238241355,0.00010421250086833922,True,False,True,False,1,1,0,1
2025-01-13,21593.0,21683.0,21287.75,21639.75,1752602,0,1904576,21443.847979410402,90.76386114711568,0.0021766565166549956,True,False,True,False,1,1,0,1
2025-01-14,21639.75,21738.0,21367.5,21542.25,1691172,0,1847341,21445.796534273562,78.2289332036089,-0.004505597338231748,True,False,True,False,1,1,0,1
2025-01-15,21542.25,22047.0,21503.0,22009.75,1374064,0,1498119,21456.963929634483,86.96697413027141,0.021701539996982655,True,False,True,False,1,1,0,1
2025-01-16,22010.0,22161.0,21766.0,21828.5,1495427,0,1643983,21464.32107954271,79.45277662274384,-0.008234986767228114,True,False,True,False,1,1,0,1
2025-01-17,21828.5,22274.25,21821.0,22184.5,1347290,0,1489483,21478.582048264638,74.2952958975402,0.016308953890555866,True,False,True,False,1,1,0,1
2025-01-18,21590.25,21590.25,21590.25,21590.25,1,75,1,21480.793294833653,64.96271578075539,-0.026786720457977364,True,False,True,False,1,1,0,1
2025-01-19,22195.25,22213.0,22121.5,22139.5,26989,0,30640,21493.83699196566,68.1862263593539,0.02543972394946792,True,False,True,False,1,1,0,1
2025-01-20,22140.25,22374.25,22129.75,22326.25,543951,0,601792,21510.32041786733,76.62313276807618,0.008435149845299028,True,False,True,False,1,1,0,1
2025-01-21,22326.25,22414.25,21964.5,22403.75,1355931,0,1490405,21528.012092761044,91.20980340633105,0.003471250209954757,True,False,True,False,1,1,0,1
2025-01-22,22404.0,22688.25,22398.5,22559.75,1065528,0,1184012,21548.442546369737,108.55218353689997,0.006963120013390611,True,False,True,False,1,1,0,1
2025-01-23,22559.75,22645.5,22449.75,22605.0,1018833,0,1170784,21569.364476144594,125.5164967341916,0.002005784638570818,True,False,True,False,1,1,0,1
2025-01-24,22605.5,22672.25,22437.5,22503.0,1090499,0,1264401,21587.852308300146,142.0557740265831,-0.004512276045122721,True,False,True,False,1,1,0,1
2025-01-26,22368.0,22368.25,22226.5,22259.5,50980,0,60147,21601.152262591233,144.18833295674995,-0.010820779451628626,True,False,True,False,1,1,0,1
2025-01-27,22260.0,22267.5,21358.0,21921.75,2361732,0,2597528,21607.50073263893,143.17965309622014,-0.015173296794626978,True,False,True,False,1,1,0,1
2025-01-28,21921.5,22220.25,21755.0,22139.75,1520869,0,1797399,21618.040322091623,139.45827382698553,0.009944461550742911,True,False,True,False,1,1,0,1
2025-01-29,22141.5,22291.5,21962.25,22132.75,1623431,0,1829674,21628.232592941295,147.43929810764166,-0.000316173398525299,True,False,True,False,1,1,0,1
2025-01-30,22132.75,22343.0,22013.25,22292.75,1633401,0,1809747,21641.39135347711,147.5543615114475,0.007229106188792578,True,False,True,False,1,1,0,1
2025-01-31,22292.5,22560.0,22125.75,22165.5,1604488,0,1773042,21651.769742517165,141.44932464983503,-0.005708133810319538,True,False,True,False,1,1,0,1
2025-02-01,21571.25,21571.25,21571.25,21571.25,4,100,4,21650.17529217029,122.16319940924586,-0.026809681712571365,False,True,False,False,1,0,0,0
2025-02-02,21874.5,21874.5,21534.5,21708.0,96348,0,111191,21651.32033588969,102.87778951995278,0.006339456452454151,True,False,True,False,1,1,0,1
2025-02-03,21708.5,22194.25,21569.75,22166.0,2050568,0,2217157,21661.512012406725,92.14753626213133,0.021098212640501268,True,False,True,False,1,1,0,1
2025-02-04,22166.0,22289.0,21835.0,22161.75,1287523,0,1416030,21671.417715131345,83.56540683119965,-0.00019173508977710085,True,False,True,False,1,1,0,1
2025-02-05,22161.5,22389.75,22023.25,22368.0,1203027,0,1322717,21685.211423742603,84.05916115137006,0.009306575518630122,True,False,True,False,1,1,0,1
2025-02-06,22367.0,22476.25,22300.25,22446.25,1133552,0,1247933,21700.281494559582,92.78076192065055,0.003498301144492233,True,False,True,False,1,1,0,1
2025-02-07,22446.25,22562.0,22147.25,22169.75,1422291,0,1560975,21709.577900607906,91.53757851628325,-0.012318315977056349,True,False,True,False,1,1,0,1
2025-02-08,21575.5,21575.5,21575.5,21575.5,10,100,10,21706.922892675077,78.69029973378201,-0.026804542225329575,False,True,False,False,1,0,0,0
2025-02-09,22059.0,22250.75,22009.25,22239.0,40120,25,46926,21717.45907301814,76.06771954103169,0.030752473870825803,True,False,True,False,1,1,0,1
2025-02-10,22238.5,22488.0,22236.25,22390.5,902365,0,987614,21730.78661612669,79.01687360952565,0.006812356670713671,True,False,True,False,1,1,0,1
2025-02-11,22390.0,22465.5,22263.75,22403.25,1018401,0,1124898,21744.102722738044,93.92743056775362,0.0005694379312655151,True,False,True,False,1,1,0,1
2025-02-12,22403.5,22493.0,22104.25,22482.0,1284351,0,1421379,21758.714550010558,107.39421412086813,0.0035151149944763205,True,False,True,False,1,1,0,1
2025-02-13,22481.75,22718.0,22347.0,22679.75,1311641,0,1448976,21776.952875752922,115.44086334619715,0.008795925629392354,True,False,True,False,1,1,0,1
2025-02-14,22679.75,22818.25,22636.75,22797.25,1008462,0,1121149,21797.156779203357,125.73906407201139,0.005180833122058193,True,False,True,False,1,1,0,1
2025-02-17,22851.75,22876.0,22786.25,22814.25,238125,0,269135,21817.29723902111,132.08581527850765,0.000745703977453438,True,False,True,False,1,1,0,1
2025-02-18,22814.5,22914.25,22697.25,22844.75,1019243,0,1141678,21837.642838248416,137.36134368883359,0.0013368837459044602,True,False,True,False,1,1,0,1
2025-02-19,22843.75,22894.0,22712.25,22811.75,1017869,0,1141237,21856.93208897617,147.35418836826284,-0.0014445332078486528,True,False,True,False,1,1,0,1
2025-02-20,22812.0,22823.75,22545.0,22752.75,1179307,0,1323781,21874.671057511292,167.74816483621544,-0.002586386401744689,True,False,True,False,1,1,0,1
2025-02-21,22752.5,22840.0,22246.5,22253.75,1455309,0,1627585,21882.17757122394,164.71849820579882,-0.021931414883915146,True,False,True,False,1,1,0,1
2025-02-23,22295.0,22369.25,22272.0,22352.25,34318,25,40293,21891.4859361502,160.69932002350833,0.004426220299949435,True,False,True,False,1,1,0,1
2025-02-24,22352.25,22407.25,21960.75,21979.5,1554172,0,1736907,21893.228788899698,149.1260661616543,-0.01667617353957651,True,False,True,False,1,1,0,1
2025-02-25,21979.75,22046.25,21584.75,21819.75,1942413,0,2152082,21891.773763376932,133.05921336637402,-0.007268136217839394,False,True,False,False,1,0,0,0
2025-02-26,21819.5,22004.0,21659.0,21807.25,1625898,0,1797532,21890.10002548828,113.14714973535592,-0.000572875491240743,False,True,False,False,1,0,0,0
2025-02-27,21806.75,21980.75,21176.75,21267.0,2280567,0,2515939,21877.761411122174,80.60463191881718,-0.02477387107498652,False,True,False,False,1,0,0,0
2025-02-28,21266.5,21538.5,21054.5,21504.25,2173214,0,2411238,21870.3651455554,53.06790653428834,0.011155781257347064,False,True,False,False,1,0,0,0
2025-03-01,20910.0,20910.0,20910.0,20910.0,5,675,5,21851.348013960243,13.705175711827906,-0.027634072334538518,False,True,False,False,1,0,0,0
2025-03-02,21594.25,21630.25,21543.25,21564.25,41603,0,48668,21845.66290477291,-11.269184203258192,0.031288857006217086,False,True,False,True,1,0,-1,-1
2025-03-03,21564.5,21715.0,20911.75,21108.75,2238170,0,2456449,21831.07057002493,-43.60048748636109,-0.02112292335694499,False,True,False,True,1,0,-1,-1
2025-03-04,21108.5,21327.25,20670.0,21172.25,2438030,0,2639229,21818.02461814325,-64.15295308069108,0.003008231183750709,False,True,False,True,1,0,-1,-1
2025-03-05,21173.0,21319.75,20809.25,21198.0,2253710,0,2421706,21805.746902932493,-85.73903321770558,0.001216214620552769,False,True,False,True,1,0,-1,-1
2025-03-06,21197.75,21242.75,20597.0,20781.25,2253445,0,2423834,21785.459835547692,-107.76895335200606,-0.019659873572978603,False,True,False,True,1,0,-1,-1
2025-03-07,20780.75,20881.0,20360.25,20801.25,2468963,0,2657429,21765.97053187348,-125.80323150345066,0.000962406015037498,False,True,False,True,1,0,-1,-1
2025-03-08,20207.0,20207.0,20207.0,20207.0,1,75,1,21735.099828272025,-155.00019721625358,-0.028567994711856226,False,True,False,True,1,0,-1,-1
2025-03-09,20711.25,20720.5,20527.25,20628.25,87194,0,94291,21713.1820098904,-164.57940123177468,0.02084673627950706,False,True,False,True,1,0,-1,-1
2025-03-10,20628.0,20750.25,19823.0,19898.5,2443892,0,2632611,21677.247712664845,-193.11743289055448,-0.035376243743410085,False,True,False,True,1,0,-1,-1
2025-03-11,19898.75,20281.75,19734.25,20070.5,2762481,0,2950638,21645.430926275443,-205.9170876848002,0.008643867628213231,False,True,False,True,1,0,-1,-1
2025-03-12,20070.75,20383.0,19981.25,20278.5,2230755,0,2396107,21618.362987141274,-227.29991763163707,0.010363468772576656,False,True,False,True,1,0,-1,-1
2025-03-13,20278.5,20288.0,19759.75,19953.0,2450250,0,2636485,21585.385502247387,-245.68506777754374,-0.016051483097862307,False,True,False,True,1,0,-1,-1
2025-03-14,19952.75,20337.0,19928.75,20261.0,1842255,0,2014762,21559.16004675734,-258.86457138590777,0.01543627524683,False,True,False,True,1,0,-1,-1
2025-03-15,19666.75,19666.75,19666.75,19666.75,1,1400,1,21521.686580484915,-284.0603224475781,-0.02932974680420508,False,True,False,True,1,0,-1,-1
2025-03-16,20263.75,20281.75,20145.25,20179.25,50761,0,58501,21495.103677901054,-290.35615764663817,0.026059211613510103,False,True,False,True,1,0,-1,-1
2025-03-17,20178.0,20553.5,20148.75,20415.75,904585,0,999278,21473.730337744597,-292.24019412888447,0.011719959859756823,False,True,False,True,1,0,-1,-1
2025-03-18,20414.5,20423.0,19995.25,20098.25,604124,0,657554,21446.49310333381,-288.60672493821403,-0.015551718648592394,False,True,False,True,1,0,-1,-1
2025-03-19,20100.0,20530.0,20049.75,20418.25,367525,0,396448,21426.131853762843,-287.05015612755597,0.015921784234945724,False,True,False,True,1,0,-1,-1
2025-03-20,20418.25,20492.75,20124.75,20279.0,235593,0,254922,21403.416371510113,-273.8313411547315,-0.006819879274668539,False,True,False,True,1,0,-1,-1
2025-03-21,20271.75,20323.0,19974.25,20052.25,18487,0,21937,21376.66060177724,-268.770324498204,-0.011181517826322818,False,True,False,True,1,0,-1,-1
2025-03-22,19971.0,19971.0,19971.0,19971.0,2,8275,2,21348.825738375708,-269.5372487655659,-0.004051914373698673,False,True,False,True,1,0,-1,-1
2025-03-23,19845.0,19907.25,19840.75,19901.0,45588,25,53448,21320.15592177421,-265.2295804731766,-0.003505082369435697,False,True,False,True,1,0,-1,-1
2025-03-24,19901.5,20202.0,19889.0,20147.75,1167996,0,1286087,21296.939962927194,-262.2200838301469,0.012398874428420692,False,True,False,True,1,0,-1,-1
2025-03-25,20148.0,20327.0,20084.75,20316.25,1129918,0,1258874,21277.520359700913,-244.16622078400178,0.00836321673636009,False,True,False,True,1,0,-1,-1
2025-03-26,20316.0,20329.5,19795.75,19851.5,1476551,0,1647345,21249.282332776143,-245.8213451249103,-0.022875776779671453,False,True,False,True,1,0,-1,-1
2025-03-27,19850.75,19991.75,19730.5,19757.75,1689309,0,1863396,21219.747039057806,-253.9832986867914,-0.0047225650454625345,False,True,False,True,1,0,-1,-1
2025-03-28,19758.25,19801.5,19153.5,19155.0,1717317,0,1905303,21178.860959076464,-267.6321442573462,-0.030507016234135986,False,True,False,True,1,0,-1,-1
2025-03-29,19362.25,19362.25,19362.25,19362.25,4,0,4,21142.888464837324,-283.24338892551896,0.010819629339598125,False,True,False,True,1,0,-1,-1
