regime_mode,daily_ma_len,daily_rsi_len,daily_rsi_bull_min,daily_rsi_bear_max,z_window,z_long_entry,z_short_entry,h1_rsi_len,h1_rsi_long_max,h1_rsi_short_min,atr_len,stop_atr_mult,tp_atr_mult,max_hold_bars,min_reentry_gap_bars,use_vwap_filter,vwap_buffer_atr,n_trades,win_rate,avg_win_points,avg_loss_points,profit_factor,expectancy_points,median_hold_hours,mean_hold_hours,pct_stop,pct_target,pct_reverse,total_points,max_drawdown_points,run_id
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,3.2,36,8,True,0.1,466,0.5858369098712446,176.56356967518818,-114.62188010547985,2.178908087456301,55.965303993495176,12.0,17.375536480686694,0.3905579399141631,0.5407725321888412,0.0,26079.831660968754,-654.2501236492135,64
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,2.8,24,4,False,0.1,586,0.5853242320819113,148.1161974400861,-98.61379523162762,2.120082333509564,45.80324826051881,12.0,14.72184300341297,0.3771331058020478,0.5068259385665529,0.0,26840.70348066402,-737.5337939085111,65
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,2.8,24,4,True,0.1,586,0.5853242320819113,148.1161974400861,-98.60913341737873,2.1201825618524026,45.805181401922354,12.0,14.687713310580206,0.3771331058020478,0.5068259385665529,0.0,26841.8363015265,-737.5337939085111,66
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,2.8,24,8,False,0.1,526,0.5931558935361216,145.3997051674473,-98.24359253603127,2.1577449623688842,46.27486541736286,11.0,13.94486692015209,0.3726235741444867,0.5133079847908745,0.0,24340.579209532865,-963.3918581959879,67
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,2.8,24,8,True,0.1,526,0.5931558935361216,145.3997051674473,-98.23829898059913,2.157861232119941,46.27701906919266,11.0,13.906844106463879,0.3726235741444867,0.5133079847908745,0.0,24341.71203039534,-963.3918581959879,68
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,2.8,36,4,False,0.1,575,0.5756521739130435,155.11453881077685,-104.86760147772857,2.006547007333141,44.79168275791542,12.0,16.149565217391306,0.40347826086956523,0.5391304347826087,0.0,25755.217585801365,-656.2837939085111,69
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,2.8,36,4,True,0.1,575,0.5756521739130435,155.11453881077685,-104.86295876927578,2.006635845306637,44.793652881154514,12.0,16.114782608695652,0.40347826086956523,0.5391304347826087,0.0,25756.350406663845,-656.2837939085111,70
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,2.8,36,8,False,0.1,513,0.580896686159844,153.17514164719506,-104.26914790432218,2.0361523520171074,45.279386766929555,11.0,15.348927875243664,0.3996101364522417,0.543859649122807,0.0,23228.32541143486,-963.3918581959879,71
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,2.8,36,8,True,0.1,513,0.580896686159844,153.17514164719506,-104.26387897007808,2.0362552481778846,45.28159499473166,11.0,15.309941520467836,0.3996101364522417,0.543859649122807,0.0,23229.458232297344,-963.3918581959879,72
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,3.2,24,4,False,0.1,571,0.5621716287215411,164.3369374307141,-97.30303070831259,2.16857199744972,49.78353631905619,13.0,16.008756567425568,0.3957968476357268,0.45709281961471104,0.0,28426.399238181082,-1008.5491386434296,73
