time,open,high,low,close,tick_volume,spread,real_volume
2023-11-03 00:00:00+00:00,15180.5,15465.25,15168.0,15421.25,952400,0,1068884
2023-11-05 00:00:00+00:00,15424.0,15439.75,15409.25,15412.5,11694,0,13566
2023-11-06 00:00:00+00:00,15412.75,15494.25,15374.75,15445.5,759701,0,850903
2023-11-07 00:00:00+00:00,15445.5,15649.5,15412.5,15605.25,872246,0,988263
2023-11-08 00:00:00+00:00,15605.0,15654.5,15523.25,15594.5,846567,0,941619
2023-11-09 00:00:00+00:00,15594.75,15690.0,15460.5,15469.5,1111365,0,1245698
2023-11-10 00:00:00+00:00,15469.5,15853.0,15443.75,15818.0,970455,0,1080272
2023-11-11 00:00:00+00:00,15581.25,15581.25,15581.25,15581.25,5,150,5
2023-11-12 00:00:00+00:00,15825.0,15837.75,15785.25,15797.75,13447,0,16255
2023-11-13 00:00:00+00:00,15797.75,15826.25,15702.0,15795.25,753319,0,862851
2023-11-14 00:00:00+00:00,15795.0,16155.5,15788.5,16142.0,902366,0,1019365
2023-11-15 00:00:00+00:00,16142.25,16285.75,16068.75,16101.5,952393,0,1081545
2023-11-16 00:00:00+00:00,16101.5,16144.0,16034.5,16122.25,933902,0,1061180
2023-11-17 00:00:00+00:00,16122.5,16176.75,16061.25,16110.75,765578,0,866234
2023-11-18 00:00:00+00:00,15874.0,15874.0,15874.0,15874.0,1,50,1
2023-11-19 00:00:00+00:00,16128.25,16140.5,16084.75,16101.25,12126,25,14394
2023-11-20 00:00:00+00:00,16101.25,16353.5,16074.25,16337.5,740075,0,854298
2023-11-21 00:00:00+00:00,16337.5,16359.25,16148.75,16191.5,749201,0,868760
2023-11-22 00:00:00+00:00,16191.75,16410.0,16179.5,16282.5,930912,0,1061553
2023-11-23 00:00:00+00:00,16282.75,16323.5,16275.5,16301.0,121549,0,136504
2023-11-24 00:00:00+00:00,16301.0,16308.25,16218.5,16247.5,354417,0,404589
