time,open,high,low,close,tick_volume,spread,real_volume,body,body_abs,range,upper_wick,lower_wick,is_red,is_green,ret_1,ret_3,ret_5,ret_10,log_ret,rsi,atr,adx,ema_10,ema_20,ema_50,ema_100,ema_200,ema10_slope_5,ema20_slope_5,ema50_slope_5,dist_ema20_atr,dist_ema50_atr,dist_ema200_atr,rolling_red_ratio_5,rolling_red_ratio_10,rolling_green_ratio_5,rolling_vol_10,downside_vol_10,drawdown_pct,red_streak,green_streak,date,label,bear_window_id,target_active_bear,target_exhaustion_vs_active,bear_prob,exhaust_prob
2024-11-05 00:00:00+00:00,20675.25,20973.75,20629.5,20931.75,979429,0,1077022,256.5,256.5,344.25,42.0,45.75,0,1,0.0123694138131167,0.0084067012730491,-0.00386665397611,-0.0018359342401735,0.0122935376689579,51.82642462200511,287.8328653689559,14.470278403379435,20884.61119811917,20896.28618185845,20639.54180502117,20251.98000442369,19593.745441892326,-198.64133059918825,-88.71481451296859,25.33455395359124,0.1232097595807599,1.015200938239855,4.648546844685596,0.6,0.5,0.4,0.0099754263411916,,-0.0189583455386959,0,1,2024-11-05 00:00:00+00:00,OUTSIDE,,0,,0.38866182728777454,0.0
2024-11-06 00:00:00+00:00,20930.5,21523.5,20911.25,21479.0,1395213,0,1532551,548.5,548.5,612.25,44.5,19.25,0,1,0.0261444934131165,0.036456197070958,0.0395034542836747,0.0196534535960124,0.0258085686193751,61.59609410562778,311.0055178426019,15.778702323339758,20992.68188937023,20951.78273596717,20672.461734236025,20276.277430078662,19612.504193714296,-14.11563412661053,-2.5276893212612777,56.35084595541048,1.695202283515926,2.593324618028672,6.001487752478806,0.4,0.5,0.6,0.0129262812443677,,0.0,0,2,2024-11-06 00:00:00+00:00,OUTSIDE,,0,,0.1949876958601106,0.0
2024-11-07 00:00:00+00:00,21479.0,21841.25,21448.5,21814.5,942702,0,1036550,335.5,335.5,392.75,26.75,30.5,0,1,0.0156199078169374,0.0550638421358096,0.0509340110082019,0.0296536668830018,0.0154991726816113,66.13096798577388,316.8444094252732,17.632743176344995,21142.103364030187,21033.94628492268,20717.24754857971,20306.7372829484,19634.41459974699,180.67811753277056,98.40351918552916,95.60179317284565,2.463523710243701,3.46306394804505,6.880618169048607,0.4,0.5,0.6,0.0135956120287235,,0.0,0,3,2024-11-07 00:00:00+00:00,OUTSIDE,,0,,0.1265562671258743,0.0
2024-11-08 00:00:00+00:00,21814.5,21854.25,21709.25,21815.0,869561,0,959805,0.5,0.5,145.0,39.25,105.25,0,1,2.292053450680953e-05,0.0421966629641572,0.0526696745240911,0.0341068000284421,2.292027183514733e-05,66.13738558312235,304.56980875203936,19.378619498633377,21264.448206933783,21108.33235302528,20760.29666432168,20336.603871404863,19656.11196691369,346.28209616317326,192.98413640595757,134.65662481312393,2.3202156834594208,3.462928055804072,7.088319232731101,0.2,0.4,0.8,0.0134083518172868,,0.0,0,4,2024-11-08 00:00:00+00:00,OUTSIDE,,0,,0.13453496815202423,0.0
2024-11-10 00:00:00+00:00,21829.75,21899.25,21829.75,21892.75,18679,25,22085,63.0,63.0,69.5,6.5,0.0,0,1,0.0035640614256244,0.0192630010708132,0.0588484232927064,0.0260823715507645,0.0035577252093492,67.17883632172253,288.8326795554652,21.08781222029427,21378.68489658219,21183.038795594304,20804.706599054167,20367.41864622853,19678.36707172052,504.5489877698674,290.4856472244392,177.09165913417746,2.4571707242338148,3.7670370354920095,7.666663383407937,0.0,0.4,1.0,0.0131154063951156,,0.0,0,5,2024-11-10 00:00:00+00:00,OUTSIDE,,0,,0.10763937659443515,0.0
2024-11-11 00:00:00+00:00,21893.25,21928.25,21686.0,21802.25,944155,0,1044267,-91.0,91.0,242.25,35.0,116.25,1,0,-0.0041337885829784,-0.0005615530954181,0.0415875404588723,0.0375600818540904,-0.0041423563065929,64.68507326930323,285.5053453015034,21.97685192361204,21455.696733567245,21242.01129125199,20843.825948110865,20395.83114828341,19699.500235185984,571.0855354480736,345.72510939354106,204.28414308969516,1.962270472226634,3.356939082443469,7.36501014575906,0.2,0.4,0.8,0.0118442176736634,,-0.0041337885829784,1,0,2024-11-11 00:00:00+00:00,OUTSIDE,,0,,0.10222289991679165,0.0
2024-11-12 00:00:00+00:00,21802.5,21840.0,21642.5,21749.5,1072582,0,1189814,-53.0,53.0,197.5,37.5,107.0,1,0,-0.0024194750541801,-0.0030025212010085,0.0125936961683503,0.052594644952874,-0.002422406713622,63.212144311410974,279.2192492085388,22.595020524183223,21509.11550928229,21290.34354922799,20879.342577596715,20422.636472079783,19719.89824279608,516.4336199120589,338.5608132608213,206.88084336069005,1.6444297879659542,3.1163948218820523,7.268846123456506,0.4,0.4,0.6,0.0097702338320032,,-0.0065432620388028,2,0,2024-11-12 00:00:00+00:00,OUTSIDE,,0,,0.12135824494498806,0.0
2024-11-13 00:00:00+00:00,21749.5,21856.5,21645.25,21754.25,1161796,0,1293186,4.75,4.75,211.25,102.25,104.25,0,1,0.0002183958251913,-0.0063262952347238,-0.0027619244080772,0.0480314107119199,0.0002183719802939,63.29319936330895,274.3643028365004,23.21265092633459,21553.685416685505,21334.52511596818,20913.652672592925,20449.005056791077,19740.140548837902,411.582052655318,300.57883104550274,196.40512401321396,1.5298086510982585,3.063799913897709,7.341004023990488,0.4,0.4,0.6,0.009893858553253,,-0.0063262952347238,0,1,2024-11-13 00:00:00+00:00,OUTSIDE,,0,,0.14434759043470724,0.0
2024-11-14 00:00:00+00:00,21754.5,21779.0,21524.75,21537.5,1215178,0,1330901,-217.0,217.0,254.25,24.5,12.75,1,0,-0.0099635703368307,-0.0121432420965725,-0.012720605088242,0.0392790793061017,-0.0100135388909521,57.10968262674053,272.9275669196075,23.17918116038239,21550.74261365177,21353.856057304543,20938.117273667714,20470.55941210214,19758.02472248131,286.29440671798875,245.52370427926144,177.82060934603214,0.672866961619711,2.19612380345895,6.519954351268757,0.6,0.4,0.4,0.0108026332930365,,-0.0162268330840118,1,0,2024-11-14 00:00:00+00:00,OUTSIDE,,0,,0.32482124816268476,0.0
2024-11-15 00:00:00+00:00,21537.25,21544.25,20993.0,21091.5,1336442,0,1486089,-445.75,445.75,551.25,7.0,98.5,1,0,-0.020708067324434,-0.0302535690475642,-0.0365988740564798,0.0200957632037144,-0.0209254861372052,46.94626111838929,292.8077407110641,21.96195139419781,21467.24395662418,21328.869766132684,20944.13228254349,20482.85526532784,19771.29313320289,88.55906004199278,145.83097053837992,139.425683489324,-0.8106676604800388,0.5032917405073938,4.508784035528146,0.8,0.4,0.2,0.0132988314165469,,-0.0365988740564798,2,0,2024-11-15 00:00:00+00:00,OUTSIDE,,0,,0.42811913535618396,0.0
2024-11-17 00:00:00+00:00,21092.5,21156.5,21064.0,21155.5,21379,25,25352,63.0,63.0,92.5,1.0,28.5,0,1,0.0030343977431666,-0.0275233575048553,-0.0296643695031476,0.0106895027888256,0.0030298032503335,48.36627772679568,278.5000449459881,20.831666611312126,21410.56323723796,21312.35835983433,20952.421212639823,20496.17496304412,19785.066335857588,-45.13349632928293,70.34706858234131,108.59526452895808,-0.5632256176646325,0.7291876286754692,4.92076640205998,0.6,0.4,0.4,0.0128151837421045,,-0.0336755318541526,0,1,2024-11-17 00:00:00+00:00,OUTSIDE,,0,,0.41297524354921245,0.0
2024-11-18 00:00:00+00:00,21155.5,21312.25,21069.5,21210.5,1100520,0,1226887,55.0,55.0,242.75,101.75,86.0,0,1,0.0025997967431636,-0.0151828206616366,-0.0247821789006643,-0.0125005819637785,0.0025964231175077,49.61438353352335,275.946470306989,19.466394792778694,21374.18810319469,21302.65756365963,20962.541949399045,20510.320013280867,19799.24975540129,-134.92740608759414,12.314014431642136,83.19937180232955,-0.3339689888299962,0.8985730106462428,5.1142174169819965,0.4,0.4,0.6,0.0095114033157246,,-0.0311632846490276,0,2,2024-11-18 00:00:00+00:00,OUTSIDE,,0,,0.41497398138762465,0.0
2024-11-19 00:00:00+00:00,21211.0,21380.25,20969.75,21371.5,1142129,0,1271341,160.5,160.5,410.5,8.75,241.25,0,1,0.0075905801371962,0.0132754901263543,-0.0175942631899513,-0.020307593573082,0.0075619166407836,53.18200409681522,285.5574367136326,18.30612147289438,21373.69935715929,21309.21398616824,20978.579520010848,20527.37308232481,19814.894036442078,-179.98605952621074,-25.311129799942137,64.92684741792254,0.2181207905092155,1.3759770521514632,5.4511133783531855,0.4,0.4,0.6,0.0081981720515836,,-0.0238092519212981,0,3,2024-11-19 00:00:00+00:00,OUTSIDE,,0,,0.23408087270214922,0.0
2024-11-20 00:00:00+00:00,21372.25,21431.25,21065.0,21341.75,1330712,0,1464280,-30.5,30.5,366.25,59.0,276.75,1,0,-0.0013920408020026,0.0088038571529862,-0.0090887986070806,-0.0216937886775154,-0.0013930105908954,52.44306956408401,291.32119123408745,17.036683654091473,21367.89038313033,21312.31265415221,20992.82149961827,20543.49935792234,19830.086633094397,-182.85223052144283,-41.54340315232912,54.704225950554246,0.1010477326523485,1.1977450006421064,5.188992124129166,0.4,0.5,0.6,0.0081705410319672,,-0.0251681492731612,1,0,2024-11-20 00:00:00+00:00,OUTSIDE,,0,,0.300653357499854,0.0
2024-11-21 00:00:00+00:00,21342.0,21494.75,21101.75,21360.75,1588851,0,1733947,18.75,18.75,393.0,134.0,240.25,0,1,0.0008902737591809,0.0070837556870417,0.0127658061304316,-0.0243002820568453,0.0008898777005477,52.89323881151651,298.5839632887955,16.02396806323427,21366.59213165209,21316.925734709144,21007.250068260688,20559.68253895358,19845.317114357134,-100.65182497209024,-11.944031423539856,63.117785717196966,0.1467736740049502,1.1839213594917724,5.075399458667878,0.2,0.5,0.8,0.0080037481160011,,-0.0243002820568453,0,1,2024-11-21 00:00:00+00:00,OUTSIDE,,0,,0.2793099091554172,0.0
2024-11-22 00:00:00+00:00,21360.75,21468.25,21280.75,21466.25,1297407,0,1436309,105.5,105.5,187.5,2.0,80.0,0,1,0.0049389651580586,0.0044334744870504,0.014688851598875,-0.0154112534256785,0.004926808480814,55.41681621230319,290.649394482453,15.083589300295442,21384.71174407898,21331.147093308275,21025.2500655838,20577.63436986539,19861.445799786423,-25.85149315898161,18.78873347394256,72.8288529439742,0.464831199570525,1.5172917707310978,5.521443466521524,0.2,0.4,0.8,0.0083002692945632,,-0.0194813351451964,0,2,2024-11-22 00:00:00+00:00,OUTSIDE,,0,,0.1567602847999909,0.0
2024-11-24 00:00:00+00:00,21497.75,21542.5,21495.75,21522.5,17038,0,20437,24.75,24.75,46.75,20.0,2.0,0,1,0.0026203924765619,0.0084693148406291,0.0147096956695975,-0.0104370215407251,0.0026169652340382,56.74727554153037,275.3351520194206,14.514022369112842,21409.76415424644,21349.37117965987,21044.750063011885,20596.344580363108,19877.97370227611,35.57605105174662,46.71361600023738,82.20811361283995,0.6287930148778075,1.7351578012618505,5.97281635004561,0.2,0.3,0.8,0.0083940766102778,,-0.0169119914126822,0,3,2024-11-24 00:00:00+00:00,OUTSIDE,,0,,0.17645856805273688,0.0
2024-11-25 00:00:00+00:00,21523.25,21669.0,21368.0,21421.25,1203247,0,1323466,-102.0,102.0,301.0,145.75,53.25,1,0,-0.0047043791381112,0.0028322975550951,0.002327866551248,-0.0153073537354769,-0.0047154795570509,53.64407749206038,277.1683554466049,13.543294591457167,21411.852489837995,21356.216781597024,21059.514766423184,20612.679341148,19893.32968533804,38.15313267870079,47.00279542878707,80.93524641233671,0.2346343553476258,1.305110148645746,5.512607354472342,0.4,0.4,0.6,0.008456065582855,,-0.0215368101312077,1,0,2024-11-25 00:00:00+00:00,OUTSIDE,,0,,0.22962672159533107,0.0
2024-11-26 00:00:00+00:00,21421.75,21612.75,21343.0,21575.5,1140005,0,1262757,153.75,153.75,269.75,37.25,78.75,0,1,0.0072007936044815,0.0050893844989228,0.0109527100636077,0.0017643644805571,0.0071749916790668,57.46062285588823,276.6384729147045,12.752025302195891,21441.606582594723,21377.1008976354,21079.749481465413,20631.745096768827,19910.06769841925,73.71619946439023,64.78824348318813,86.92798184714411,0.7171782734130754,1.7920519633848653,6.020248319163638,0.2,0.3,0.8,0.0082881407040734,,-0.0144910986513799,0,1,2024-11-26 00:00:00+00:00,OUTSIDE,,0,,0.1664568065129299,0.0
2024-11-27 00:00:00+00:00,21575.25,21607.0,21262.75,21410.75,1106339,0,1219639,-164.5,164.5,344.25,31.75,148.0,1,0,-0.0076359759912864,-0.0051922406783598,0.0023407417810703,0.0151364293672806,-0.0076652793242999,52.48983381338901,281.4678677065114,12.372900904596497,21435.996294850225,21380.305574051075,21092.729893956966,20647.17093643677,19924.99986062404,69.40416319813448,63.379839341931074,85.47982569627857,0.1081630603059431,1.1298629169800494,5.278578160563471,0.4,0.3,0.6,0.004908741307235,,-0.022016420961277,1,0,2024-11-27 00:00:00+00:00,OUTSIDE,,0,,0.27334322066839034,0.0
2024-11-28 00:00:00+00:00,21410.75,21497.25,21410.75,21476.0,158103,0,179265,65.25,65.25,86.5,21.25,0.0,0,1,0.0030475345328864,0.0025558732566959,0.0004542013626041,0.0151497246578904,0.0030429002126339,54.18045216236587,267.5415914417606,12.020856821111344,21443.269695786545,21389.419328903357,21107.76009419395,20663.58339314099,19940.43269783176,58.55795170756392,58.27223559507911,82.5100286101515,0.323615743743131,1.3763837757771982,5.739546116524113,0.4,0.3,0.6,0.0049091958679715,,-0.0190359822315606,0,1,2024-11-28 00:00:00+00:00,OUTSIDE,,0,,0.18228833705435676,0.0
2024-11-29 00:00:00+00:00,21475.0,21605.75,21393.5,21579.25,613546,0,681239,104.25,104.25,212.25,26.5,81.5,0,1,0.0048076923076922,0.0001738082547333,0.002636775467534,0.017385257301808,0.004796172263493,56.80006067608442,263.59219205306346,11.19925315961072,21467.99338746172,21407.498440436368,21126.24989442164,20681.715405158,19956.739337654333,58.2292332152756,58.12726077649859,81.49983140975382,0.6515806034537518,1.718564203476742,6.1553821063828815,0.4,0.3,0.6,0.0050118156697651,,-0.0143198090692123,0,2,2024-11-29 00:00:00+00:00,OUTSIDE,,0,,0.184436729370067,0.0
2024-12-01 00:00:00+00:00,21582.25,21591.25,21540.5,21552.25,21425,0,23847,-30.0,30.0,50.75,9.0,11.75,1,0,-0.0012512019648505,0.006608829676681,0.0061154227694462,0.0084575252088061,-0.0012519853715637,55.90003263031495,248.3891783349875,10.43633547393157,21483.312771559584,21421.284303251952,21142.95578091491,20698.953713966752,19972.615065637878,71.46028172158913,65.06752165492799,83.44101449172376,0.5272600747985173,1.647794085993156,6.359515921550204,0.4,0.4,0.6,0.004631583662992,,-0.0155530940608191,1,0,2024-12-01 00:00:00+00:00,OUTSIDE,,0,,0.2376966107189737,0.0
2024-12-02 00:00:00+00:00,21553.0,21847.25,21527.5,21801.5,984858,0,1094563,248.5,248.5,319.75,45.75,25.5,0,1,0.0115649178160053,0.0151564537157757,0.0104748441519315,0.0215422821464967,0.011498555315125,61.90166423988272,253.4863798824884,10.925974030443486,21541.164994912386,21457.49532198986,21168.78104440844,20720.78631369018,19990.81292568128,99.55841231766316,80.39442435445744,89.03156294302607,1.3570933403586196,2.496066873040192,7.143133588313984,0.4,0.3,0.6,0.0056273804974716,,-0.0041680464994119,0,1,2024-12-02 00:00:00+00:00,OUTSIDE,,0,,0.18516727617256581,0.0
2024-12-03 00:00:00+00:00,21802.5,21924.0,21722.5,21920.75,912488,0,1015005,118.25,118.25,201.5,3.25,80.0,0,1,0.0054698071233629,0.015825387814683,0.0238198101421014,0.0262163079479886,0.0054549020555736,64.39805569084365,249.77306703373924,11.685632002139634,21610.180450382857,21501.61481513368,21198.27002305909,20744.54797084483,20010.0162796546,174.18415553263185,121.3092410826066,105.5401291021226,1.6780639716038777,2.8925455635427606,7.649878920241227,0.2,0.3,0.8,0.0057001703396929,,0.0,0,2,2024-12-03 00:00:00+00:00,OUTSIDE,,0,,0.11877477165757895,0.0
2024-12-04 00:00:00+00:00,21920.75,22137.75,21903.75,22098.0,871907,0,970173,177.25,177.25,234.0,39.75,17.0,0,1,0.00808594596444,0.0253221821387559,0.0289625628608678,0.0294299190589879,0.008053429868033,67.77773354449178,248.64641938847217,13.142238873857243,21698.874913949607,21558.41340416857,21233.553551566576,20771.349001125127,20030.79223707097,255.6052181630621,168.99407526521463,125.79345737262702,2.170095982715157,3.476609277380576,8.313844888710548,0.2,0.3,0.8,0.005924072413267,,0.0,0,3,2024-12-04 00:00:00+00:00,OUTSIDE,,0,,0.11603379471168448,0.0
2024-12-05 00:00:00+00:00,22098.0,22155.5,22011.75,22043.0,846967,0,935401,-55.0,55.0,143.75,57.5,31.25,1,0,-0.002488913023803,0.0110772194573767,0.021490552266645,0.0241839934951795,-0.0024920155167826,65.69378494529391,241.1538180035813,14.552285552530874,21761.44311141331,21604.564508533465,21265.29654954436,20796.53020902364,20050.814204861308,293.44972395159493,197.0660680970977,139.04665512272186,1.8180740205407968,3.2249269652620223,8.261058488027366,0.4,0.4,0.6,0.0061665814854914,,-0.002488913023803,1,0,2024-12-05 00:00:00+00:00,OUTSIDE,,0,,0.20909629456828355,0.0
2024-12-06 00:00:00+00:00,22043.5,22257.25,22026.75,22221.75,899226,0,1001043,178.25,178.25,230.5,35.5,16.75,0,1,0.0081091502971464,0.0137312820044934,0.0310640420373742,0.0373694345568069,0.0080764478118329,69.02691645365375,240.3928310033255,16.188373082434943,21845.135272974527,21663.344079149323,21302.8045279936,20824.752383102372,20072.41555605672,361.82250141494296,242.05977589737088,159.84874707869312,2.322889241413993,3.822682515826299,8.940925713019915,0.2,0.3,0.8,0.0058474571553041,,0.0,0,1,2024-12-06 00:00:00+00:00,OUTSIDE,,0,,0.13094094140550622,0.0
2024-12-08 00:00:00+00:00,22236.5,22256.75,22214.25,22245.5,14752,25,16495,9.0,9.0,42.5,11.25,22.25,0,1,0.00106877271142,0.0066748122001991,0.0203655711762951,0.0310537415123635,0.0010682019804839,69.45160474852278,226.25762878880224,17.707597217345864,21917.92885970643,21718.78750018272,21339.772977876208,20852.88599927857,20094.038286842224,376.7638647940439,261.29217819285986,170.99193346776883,2.327932554746848,4.003078380040981,9.50890241657237,0.2,0.3,0.8,0.0057588133799683,,0.0,0,2,2024-12-08 00:00:00+00:00,OUTSIDE,,0,,0.09868013224112519,0.0
2024-12-09 00:00:00+00:00,22245.25,22294.25,22024.75,22052.25,988616,0,1105562,-193.0,193.0,269.5,49.0,27.5,1,0,-0.0086871502101548,0.0004196343510411,0.0059988823375112,0.029961584717957,-0.0087251034631457,62.00201704508216,229.3463695896021,17.85833686699088,21942.35088521435,21750.54583349865,21367.71325325361,20876.635781471072,20113.522980505484,332.17043483149246,248.93101836496865,169.4432301945235,1.3154957152416498,2.9847289406469084,8.453271019566259,0.4,0.3,0.6,0.0059834600795035,,-0.0086871502101548,1,0,2024-12-09 00:00:00+00:00,OUTSIDE,,0,,0.23071470907620123,0.0
2024-12-10 00:00:00+00:00,22052.0,22194.5,21940.5,22016.25,1057587,0,1206051,-35.75,35.75,254.0,142.5,75.75,1,0,-0.0016324864809713,-0.0092476965135509,-0.0036994298126526,0.0251559880797169,-0.0016338204390038,60.69591503715749,231.10734319034484,17.502902272698677,21955.78708790265,21775.850992213065,21393.14606685151,20899.202399659764,20132.455587664637,256.912173953042,217.4375880444968,159.59251528493405,1.0402049734479322,2.696166744625196,8.151166407481194,0.6,0.4,0.4,0.0061558632681952,,-0.0103054550358498,2,0,2024-12-10 00:00:00+00:00,OUTSIDE,,0,,0.334128854307568,0.0
2024-12-11 00:00:00+00:00,22015.75,22407.5,21993.5,22344.25,972236,0,1091348,328.5,328.5,414.0,63.25,22.25,0,1,0.0148980866405497,0.0044391000427053,0.0136664700812048,0.0354507223374307,0.0147882002019148,67.42828445640404,244.17110439103448,18.020048086566405,22026.41670828398,21829.984231049915,21430.444260308315,20927.8172036269,20154.463492264986,264.97359687067,225.41972251644984,165.14771076395482,2.1061696478486653,3.7424810850191577,8.968245907706265,0.4,0.4,0.6,0.007280914561077,,0.0,0,1,2024-12-11 00:00:00+00:00,OUTSIDE,,0,,0.11249805862152794,0.0
2024-12-12 00:00:00+00:00,22344.5,22360.5,22190.0,22333.0,1036750,0,1153879,-11.5,11.5,170.5,16.0,143.0,1,0,-0.0005034852366939,0.0127311272092416,0.005006356385073,0.0362259160876474,-0.0005036120279449,67.00435204394464,238.90888264881767,18.500254913729297,22082.15912495962,21877.89049475945,21465.83860304132,20955.642605535275,20176.140472441453,237.02385198509364,214.54641561012613,163.03407504771894,1.9049501223842544,3.62967415587204,9.027958708128091,0.6,0.4,0.4,0.0072305018627689,,-0.0005034852366939,1,0,2024-12-12 00:00:00+00:00,OUTSIDE,,0,,0.15761857059302548,0.0
2024-12-13 00:00:00+00:00,22332.5,22495.75,22254.5,22348.25,1149748,0,1286803,15.75,15.75,241.25,147.5,78.0,0,1,0.0006828460126271,0.0150797706239709,0.0046189116900046,0.0250785496410796,0.0006826129793662,67.30443776216346,239.0761053167593,19.43600099413598,22130.53928405787,21922.68663811569,21500.442971549503,20983.21898958408,20197.75350256641,212.6104243514419,203.89913793297453,160.66999367329845,1.7800330205332051,3.546180524093815,8.995028987042959,0.6,0.4,0.4,0.0067003283788933,,0.0,0,1,2024-12-13 00:00:00+00:00,OUTSIDE,,0,,0.1478522292261723,0.0
2024-12-14 00:00:00+00:00,21760.5,21760.5,21760.5,21760.5,2,50,2,0.0,0.0,0.0,0.0,0.0,0,0,-0.0262995984025594,-0.026125289504011,-0.0132299425228717,-0.0073104250538873,-0.0266516185527745,48.86048761048213,263.98138350841936,18.270802905441943,22063.259414229164,21907.24029162849,21510.641286390703,20998.61069276063,20213.30321895879,120.90852901481412,156.6944581298376,142.9280331370901,-0.5558736365354646,0.9465012656899288,5.86100716830232,0.4,0.4,0.4,0.0112574439422322,,-0.0262995984025594,0,0,2024-12-14 00:00:00+00:00,OUTSIDE,,0,,0.38120207169397574,0.0
2024-12-15 00:00:00+00:00,22373.0,22388.25,22350.0,22377.75,11293,25,12583,4.75,4.75,38.25,10.5,23.0,0,1,0.0283656165988832,0.0020037612501679,0.0164196900017032,0.0126595166983436,0.0279707619717175,60.96011322750076,289.9648561149608,18.696802992174444,22120.43952073295,21952.050740044822,21544.6455496695,21025.920382012897,20234.84000284975,164.65243283030213,176.19974783175712,151.49948281799152,1.4681063962675636,2.87312214829304,7.3902404100332175,0.2,0.4,0.6,0.0143280376845828,,0.0,0,1,2024-12-15 00:00:00+00:00,OUTSIDE,,0,,0.1788074265254409,0.0
2024-12-16 00:00:00+00:00,22378.75,22740.25,22371.0,22686.75,518441,0,579707,308.0,308.0,369.25,53.5,7.75,0,1,0.0138083587492039,0.0151465998456254,0.0153283283171286,0.0292042825386744,0.0137138919907595,65.37651155446045,295.6280806781779,19.83964345499774,22223.405062417867,22022.022098135792,21589.433959486385,21058.808097220564,20259.237117249253,196.98835413388588,192.0378670858772,158.9896991780697,2.2485276105683387,3.711812619411341,8.211374498599639,0.2,0.3,0.6,0.0147665435736917,,0.0,0,2,2024-12-16 00:00:00+00:00,OUTSIDE,,0,,0.08982188103881963,0.0
2024-12-17 00:00:00+00:00,22687.25,22712.75,22488.75,22559.0,398743,0,446507,-128.25,128.25,224.0,25.5,70.25,1,0,-0.0056310401445778,0.0366949288849061,0.0101195540231944,0.0151765725021657,-0.0056469542211203,62.2415844981988,290.51178920116524,20.900852456190805,22284.42232379644,22073.16285069429,21627.45615715359,21088.51486757263,20282.120330012945,202.2631988368157,195.27235593484147,161.6175541122684,1.672349169173616,3.2065612394179386,7.837477701844416,0.2,0.4,0.6,0.0148671578974753,,-0.0056310401445778,1,0,2024-12-17 00:00:00+00:00,OUTSIDE,,0,,0.14523689287600022,0.0
2024-12-18 00:00:00+00:00,22558.0,22671.25,21620.0,21786.75,301303,0,335871,-771.25,771.25,1051.25,113.25,166.75,1,0,-0.0342324571124607,-0.0264101618795454,-0.0251250097882385,-0.0206221482996561,-0.0348321125605632,47.43418401709405,344.85023282965346,19.65505352345301,22193.936446742537,22045.88543634245,21633.702974520114,21102.34130583852,20297.0917695153,63.39716268466509,123.19879822676012,133.26000297060818,-0.7514434141920969,0.4438072267606287,4.319725169565276,0.4,0.5,0.4,0.0187992119765646,,-0.0396707329167906,2,0,2024-12-18 00:00:00+00:00,OUTSIDE,,0,,0.3772507434338968,0.0
2024-12-19 00:00:00+00:00,21790.75,22011.75,21665.25,21694.0,183741,0,202166,-96.75,96.75,346.5,221.0,28.75,1,0,-0.0042571746589096,-0.0437590223368266,-0.0030559959559752,-0.0162455078279993,-0.0042662622276967,46.018167916140456,344.9680733418211,18.498240228767912,22103.038910971165,22012.37253764317,21636.067563754623,21114.057319584288,20310.991353898236,39.77949674200136,105.13224601468391,125.42627736392024,-0.9229043562176374,0.1679356459980956,4.009091718848356,0.6,0.5,0.4,0.0186766676255591,,-0.0437590223368266,3,0,2024-12-19 00:00:00+00:00,OUTSIDE,,0,,0.3570532086529233,0.0
2024-12-20 00:00:00+00:00,21694.0,21707.75,21333.5,21569.75,19376,0,21296,-124.25,124.25,374.25,13.75,236.25,1,0,-0.0057273900617682,-0.0438516778225984,-0.0361072940755884,-0.0202804746494067,-0.0057438544556625,44.11813524934501,347.059639531691,18.192737862500483,22006.07729079459,21970.218010248584,21633.46687497993,21123.080937018265,20323.516315550987,-114.36222993836054,18.16727020376129,88.82132531042953,-1.1538881639736611,-0.1835905640480359,3.5908343768541706,0.8,0.5,0.2,0.0187217369248708,,-0.0492357874089501,4,0,2024-12-20 00:00:00+00:00,OUTSIDE,,0,,0.5433542117765071,0.0
2024-12-21 00:00:00+00:00,21553.0,21553.0,21553.0,21553.0,5,700,5,0.0,0.0,0.0,0.0,0.0,0,0,-0.0007765504931674,-0.0107289981295971,-0.0499741038271237,-0.0354117949808115,-0.0007768521646873,43.855255888598144,323.46609385085594,17.909057093823584,21923.69960155921,21930.48296165348,21630.31131125523,21131.594185790174,20335.749984052967,-299.7054608586586,-91.53913648231172,40.87735176884598,-1.1669939101176117,-0.2390090112222944,3.7631456251123607,0.8,0.5,0.0,0.0177902412188373,,-0.0499741038271237,0,0,2024-12-21 00:00:00+00:00,OUTSIDE,,0,,0.6659590744360758,0.0
2024-12-22 00:00:00+00:00,22164.0,22277.5,22159.5,22252.5,26004,0,29061,88.5,88.5,118.0,25.0,4.5,0,1,0.0324548786711826,0.0257444454687931,-0.0135865951504942,-0.0036045314109165,0.0319393438532724,55.720994804218456,352.1113728615091,17.410343562018685,21983.48149218481,21961.15125101981,21654.710867676597,21153.790340527008,20354.82212351513,-300.9408316116278,-112.01159967447528,27.254710523004174,0.8274335094958055,1.697727419212122,5.38942511587451,0.6,0.4,0.2,0.0210739104824851,,-0.0191411286323515,0,1,2024-12-22 00:00:00+00:00,OUTSIDE,,0,,0.2517638387804855,0.0
2024-12-23 00:00:00+00:00,22252.5,22371.25,22070.25,22332.0,1344190,0,1449497,79.5,79.5,301.0,39.25,182.25,0,1,0.003572632288507,0.035338842592056,0.0250266790595201,-0.0007271262850558,0.0035662655971648,56.83748901748317,348.4605605142585,17.136649026842225,22046.84849360575,21996.47017949412,21681.27122580692,21177.121224873008,20374.49553522145,-147.08795313678638,-49.41525684833687,47.568251286807936,0.9628918119476916,1.8674388092377845,5.617578247276154,0.4,0.4,0.4,0.0211094783101637,,-0.015636880558035,0,2,2024-12-23 00:00:00+00:00,OUTSIDE,,0,,0.14787150427499735,0.0
